site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,calm_site_code,calm_site_name,calm_gtnp_id,calm_country,calm_area,calm_ald_raw,calm_ald_bound_type,calm_ald_bound_cm,calm_year,calm_sample_comment,calm_validation_comment,calm_uri,calm_pi,calm_event_method_detail,calm_method_device,calm_event_comment,calm_event_latitude,calm_event_longitude,calm_elevation_m,calm_location
CALM_R31,CALM,2004-09-01,70.55,147.4333,1,39.0,39.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,39,exact,,2004,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2005-09-01,70.55,147.4333,1,42.0,42.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,42,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2006-09-01,70.55,147.4333,1,44.0,44.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,44,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2007-09-01,70.55,147.4333,1,48.0,48.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,48,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2008-09-01,70.55,147.4333,1,47.0,47.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,47,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2009-09-01,70.55,147.4333,1,49.0,49.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,49,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2010-09-01,70.55,147.4333,1,52.0,52.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,52,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2011-09-01,70.55,147.4333,1,52.0,52.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,52,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2012-09-01,70.55,147.4333,1,50.0,50.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,50,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2013-09-01,70.55,147.4333,1,47.0,47.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,47,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2014-09-01,70.55,147.4333,1,47.0,47.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,47,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2015-09-01,70.55,147.4333,1,46.0,46.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,46,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2016-09-01,70.55,147.4333,1,49.0,49.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,49,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2017-09-01,70.55,147.4333,1,41.0,41.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,41,exact,,2017,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2018-09-01,70.55,147.4333,1,40.0,40.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,40,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31,CALM,2021-09-01,70.55,147.4333,1,45.0,45.0,,tp,R31,Allaiha (Indigirka basin),79,Russia,North East Siberia,45,exact,,2021,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.55,147.4333,42.0,northeastern Siberia
CALM_R31A,CALM,2014-09-01,70.5667,147.4167,1,42.0,42.0,,tp,R31 A,"Allaiha (Indigirka basin, alas)",,Russia,North East Siberia,42,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.56667,147.4167,42.0,northeastern Siberia
CALM_R31A,CALM,2015-09-01,70.5667,147.4167,1,42.0,42.0,,tp,R31 A,"Allaiha (Indigirka basin, alas)",,Russia,North East Siberia,42,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.56667,147.4167,42.0,northeastern Siberia
CALM_R31A,CALM,2016-09-01,70.5667,147.4167,1,47.0,47.0,,tp,R31 A,"Allaiha (Indigirka basin, alas)",,Russia,North East Siberia,47,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.56667,147.4167,42.0,northeastern Siberia
CALM_R31A,CALM,2017-09-01,70.5667,147.4167,1,38.0,38.0,,tp,R31 A,"Allaiha (Indigirka basin, alas)",,Russia,North East Siberia,38,exact,,2017,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.56667,147.4167,42.0,northeastern Siberia
CALM_R31A,CALM,2018-09-01,70.5667,147.4167,1,37.0,37.0,,tp,R31 A,"Allaiha (Indigirka basin, alas)",,Russia,North East Siberia,37,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/r31_f.html,Andrey Abramov,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Andrey Abramov, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",70.56667,147.4167,42.0,northeastern Siberia
CALM_R32,CALM,2005-09-01,69.4333,88.4667,1,81.0,81.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,81,exact,,2005,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2006-09-01,69.4333,88.4667,1,91.0,91.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,91,exact,,2006,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2007-09-01,69.4333,88.4667,1,90.0,90.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,90,exact,,2007,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2008-09-01,69.4333,88.4667,1,94.0,94.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,94,exact,,2008,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2009-09-01,69.4333,88.4667,1,94.0,94.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,94,exact,,2009,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2010-09-01,69.4333,88.4667,1,94.0,94.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,94,exact,,2010,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2011-09-01,69.4333,88.4667,1,96.0,96.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,96,exact,,2011,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2012-09-01,69.4333,88.4667,1,104.0,104.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,104,exact,,2012,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2013-09-01,69.4333,88.4667,1,86.0,86.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,86,exact,,2013,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2014-09-01,69.4333,88.4667,1,95.0,95.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,95,exact,,2014,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2015-09-01,69.4333,88.4667,1,102.0,102.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,102,exact,,2015,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2016-09-01,69.4333,88.4667,1,84.0,84.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,84,exact,,2016,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2017-09-01,69.4333,88.4667,1,106.0,106.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,106,exact,,2017,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2018-09-01,69.4333,88.4667,1,104.0,104.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,104,exact,,2018,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2019-09-01,69.4333,88.4667,1,113.0,113.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,113,exact,,2019,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2020-09-01,69.4333,88.4667,1,95.0,95.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,95,exact,,2020,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2021-09-01,69.4333,88.4667,1,122.0,122.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,122,exact,,2021,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2022-09-01,69.4333,88.4667,1,113.0,113.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,113,exact,,2022,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R32,CALM,2023-09-01,69.4333,88.4667,1,102.0,102.0,,tp,R32,Talnah (Norilsk Region),97,Russia,Central Siberia,102,exact,,2023,,,https://www2.gwu.edu/~calm/data/webforms/r32_f.html,Valery Grebenets,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Valery Grebenets, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",69.43333,88.46667,67.0,Central Siberia
CALM_R35,CALM,2007-09-01,68.7333,158.9,1,41.0,41.0,,tp,R35,Omolon,253,Russia,North East Siberia,41,exact,,2007,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
CALM_R35,CALM,2008-09-01,68.7333,158.9,1,34.0,34.0,,tp,R35,Omolon,253,Russia,North East Siberia,34,exact,,2008,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
CALM_R35,CALM,2009-09-01,68.7333,158.9,1,32.0,32.0,,tp,R35,Omolon,253,Russia,North East Siberia,32,exact,,2009,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
CALM_R35,CALM,2010-09-01,68.7333,158.9,1,52.0,52.0,,tp,R35,Omolon,253,Russia,North East Siberia,52,exact,,2010,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
CALM_R35,CALM,2011-09-01,68.7333,158.9,1,45.0,45.0,,tp,R35,Omolon,253,Russia,North East Siberia,45,exact,,2011,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
CALM_R35,CALM,2012-09-01,68.7333,158.9,1,44.0,44.0,,tp,R35,Omolon,253,Russia,North East Siberia,44,exact,,2012,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
CALM_R35,CALM,2013-09-01,68.7333,158.9,1,40.0,40.0,,tp,R35,Omolon,253,Russia,North East Siberia,40,exact,,2013,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
CALM_R35,CALM,2014-09-01,68.7333,158.9,1,40.0,40.0,,tp,R35,Omolon,253,Russia,North East Siberia,40,exact,,2014,,not in ESA CCI Permafrost grid,https://www2.gwu.edu/~calm/data/webforms/r35_f.htm,Denis Shmelev,Spatially-oriented mechanical probing at 100 m Grid or Transect,Sampling permafrost (PERM),"PI: Denis Shmelev, Method: Spatially-oriented mechanical probing at 100 m Grid or Transect",68.73333,158.9,5.0,northeastern Siberia
