site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,gpr_native_count,gpr_aggregation_spacing_m,quality_flag_summary_statistic,quality_flag_pf_state_assumed,quality_flag_source_unit_or_code_recoded,quality_flag_date_source_approximate,quality_flag_coord_lookup_or_interpolated
Balloon_3_Schaefer,2013-08-11,61.28688306666666,-162.86826473333335,85.775779761,1,85.775779761,,gp,Moore_et_al_2025,17,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286903571428574,-162.86830714285716,86.91110364857143,1,86.91110364857143,,gp,Moore_et_al_2025,14,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286934714285714,-162.86834661904763,80.89332110571429,1,80.89332110571429,,gp,Moore_et_al_2025,21,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.286962,-162.868372,64.36119582,1,64.36119582,,gp,Moore_et_al_2025,2,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28698264705883,-162.86839652941177,67.82244110205883,1,67.82244110205883,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287032315789475,-162.8684447368421,73.13884670842106,1,73.13884670842106,,gp,Moore_et_al_2025,19,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287052,-162.868461,72.34762095,1,72.34762095,,gp,Moore_et_al_2025,1,5.0,False,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28707826086956,-162.8684935652174,69.99867292304347,1,69.99867292304347,,gp,Moore_et_al_2025,23,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287109750000006,-162.86854241666666,65.2224768975,1,65.2224768975,,gp,Moore_et_al_2025,12,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287133555555556,-162.86856555555556,74.3442289,1,74.3442289,,gp,Moore_et_al_2025,11,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287160285714286,-162.86860928571429,82.98500387785714,1,82.98500387785714,,gp,Moore_et_al_2025,14,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28718072727273,-162.86866363636364,77.08822694590908,1,77.08822694590908,,gp,Moore_et_al_2025,12,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28720741176471,-162.86870770588234,71.40804152294118,1,71.40804152294118,,gp,Moore_et_al_2025,17,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28722842857143,-162.8687412857143,63.99207545142857,1,63.99207545142857,,gp,Moore_et_al_2025,7,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28725103846154,-162.86876473076924,70.86055574215385,1,70.86055574215385,,gp,Moore_et_al_2025,43,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2872974,-162.8687912,78.736762098,1,78.736762098,,gp,Moore_et_al_2025,10,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28734333333333,-162.86881333333335,79.78596,1,79.78596,,gp,Moore_et_al_2025,3,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2873605,-162.868824625,61.04330542125,1,61.04330542125,,gp,Moore_et_al_2025,8,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28739553846154,-162.86884884615387,75.6361484723077,1,75.6361484723077,,gp,Moore_et_al_2025,13,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28744035294118,-162.8688703529412,58.82044040735294,1,58.82044040735294,,gp,Moore_et_al_2025,18,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28748371428571,-162.86885707142855,66.35780200928572,1,66.35780200928572,,gp,Moore_et_al_2025,14,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28752764285714,-162.86886878571428,57.86803054928571,1,57.86803054928571,,gp,Moore_et_al_2025,14,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287568,-162.8688782857143,69.52888377642857,1,69.52888377642857,,gp,Moore_et_al_2025,14,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.2875914,-162.86889660000003,83.763514044,1,83.763514044,,gp,Moore_et_al_2025,5,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28762136363636,-162.86890227272727,70.04138117318182,1,70.04138117318182,,gp,Moore_et_al_2025,22,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287664875,-162.8689238125,64.78694228250001,1,64.78694228250001,,gp,Moore_et_al_2025,16,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287713350000004,-162.8689516,66.14052436575,1,66.14052436575,,gp,Moore_et_al_2025,21,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287757529411756,-162.86895376470588,65.13496685999999,1,65.13496685999999,,gp,Moore_et_al_2025,17,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.287787333333334,-162.86896666666667,69.646332285,1,69.646332285,,gp,Moore_et_al_2025,6,5.0,True,True,False,False,False
Balloon_3_Schaefer,2013-08-11,61.28780976923077,-162.86898392307694,70.77563260615385,1,70.77563260615385,,gp,Moore_et_al_2025,13,5.0,True,True,False,False,False
