site_id,source,date,lat,lon,pf_observed,pf_depth,thaw_depth,obs_limit,method,barrow_raw_file,barrow_plot_id,barrow_date_token,barrow_date_precision,barrow_n_cases,barrow_thaw_depth_min_cm,barrow_thaw_depth_max_cm,barrow_thaw_depth_mean_cm,barrow_thaw_depth_median_cm
U1_P30,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,31.667,31.667,,tp,66pl30.dat,P30,660817,day,36,26.0,38.0,31.667,32.0
U1_P31,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,29.361,29.361,,tp,66pl31.dat,P31,660817,day,36,22.0,40.0,29.361,28.0
U1_P33,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,31.833,31.833,,tp,66pl33.dat,P33,660817,day,36,26.0,39.0,31.833,31.0
U1_P34,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,32.583,32.583,,tp,66pl34.dat,P34,660817,day,36,29.0,39.0,32.583,32.0
U1_P36,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,32.194,32.194,,tp,66pl36.dat,P36,660817,day,36,27.0,39.0,32.194,32.0
U1_P37,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,36.361,36.361,,tp,66pl37.dat,P37,660817,day,36,30.0,50.0,36.361,35.5
U1_P40,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,33.778,33.778,,tp,66pl40.dat,P40,660817,day,36,23.0,54.0,33.778,31.0
U1_P41,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,34.278,34.278,,tp,66pl41.dat,P41,660817,day,36,28.0,46.0,34.278,34.0
U1_P44,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,36.75,36.75,,tp,66pl44.dat,P44,660817,day,36,29.0,51.0,36.75,34.5
U1_P45,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,34.361,34.361,,tp,66pl45.dat,P45,660817,day,36,29.0,46.0,34.361,34.0
U1_P46,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,37.361,37.361,,tp,66pl46.dat,P46,660817,day,36,27.0,48.0,37.361,37.0
U1_P48,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,39.722,39.722,,tp,66pl48.dat,P48,660817,day,36,31.0,52.0,39.722,39.5
U1_P5,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,35.833,35.833,,tp,66pl5.dat,P5,660817,day,36,25.0,49.0,35.833,33.5
U1_P50,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,37.667,37.667,,tp,66pl50.dat,P50,660817,day,36,24.0,54.0,37.667,36.5
U1_P51,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,44.583,44.583,,tp,66pl51.dat,P51,660817,day,36,35.0,53.0,44.583,44.0
U1_P52,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,44.111,44.111,,tp,66pl52.dat,P52,660817,day,36,33.0,60.0,44.111,44.5
U1_P53,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,49.583,49.583,,tp,66pl53.dat,P53,660817,day,36,26.0,70.0,49.583,50.0
U1_P54,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,25.639,25.639,,tp,66pl54.dat,P54,660817,day,36,20.0,30.0,25.639,26.0
U1_P55,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,24.333,24.333,,tp,66pl55.dat,P55,660817,day,36,21.0,29.0,24.333,24.0
U1_P56,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,23.667,23.667,,tp,66pl56.dat,P56,660817,day,36,19.0,27.0,23.667,24.0
U1_P57,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,22.583,22.583,,tp,66pl57.dat,P57,660817,day,36,18.0,31.0,22.583,22.0
U1_P58,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,24.278,24.278,,tp,66pl58.dat,P58,660817,day,36,22.0,33.0,24.278,24.0
U1_P59,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,28.361,28.361,,tp,66pl59.dat,P59,660817,day,36,21.0,37.0,28.361,28.0
U1_P6,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,33.056,33.056,,tp,66pl6.dat,P6,660817,day,36,22.0,47.0,33.056,32.0
U1_P60,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,23.778,23.778,,tp,66pl60.dat,P60,660817,day,36,19.0,32.0,23.778,24.0
U1_P61,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,24.722,24.722,,tp,66pl61.dat,P61,660817,day,36,21.0,28.0,24.722,25.0
U1_P62,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,24.083,24.083,,tp,66pl62.dat,P62,660817,day,36,20.0,30.0,24.083,24.0
U1_P7,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,32.472,32.472,,tp,66pl7.dat,P7,660817,day,36,26.0,45.0,32.472,32.0
U1_P8,Barrow_CALM_U1,1966-08-17,71.29058,-156.78872,1,31.556,31.556,,tp,66pl8.dat,P8,660817,day,36,26.0,42.0,31.556,30.5
U1_P1,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,36.35,36.35,,tp,66pl1.dat,P1,660826,day,20,29.0,48.0,36.35,36.0
U1_P11,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,29.05,29.05,,tp,66pl11.dat,P11,660826,day,20,21.0,44.0,29.05,27.5
U1_P14,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,41.65,41.65,,tp,66pl14.dat,P14,660826,day,20,36.0,46.0,41.65,42.0
U1_P15,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,46.25,46.25,,tp,66pl15.dat,P15,660826,day,20,40.0,57.0,46.25,45.0
U1_P16,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,42.7,42.7,,tp,66pl16.dat,P16,660826,day,20,34.0,56.0,42.7,41.5
U1_P17,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,44.9,44.9,,tp,66pl17.dat,P17,660826,day,20,31.0,57.0,44.9,45.0
U1_P19,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,48.45,48.45,,tp,66pl19.dat,P19,660826,day,20,33.0,70.0,48.45,47.5
U1_P2,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,39.45,39.45,,tp,66pl2.dat,P2,660826,day,20,34.0,52.0,39.45,38.5
U1_P21,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,38.95,38.95,,tp,66pl21.dat,P21,660826,day,20,30.0,54.0,38.95,39.5
U1_P22,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,36.75,36.75,,tp,66pl22.dat,P22,660826,day,20,30.0,44.0,36.75,37.5
U1_P25,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,28.65,28.65,,tp,66pl25.dat,P25,660826,day,20,21.0,35.0,28.65,28.0
U1_P26,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,28.3,28.3,,tp,66pl26.dat,P26,660826,day,20,24.0,35.0,28.3,28.0
U1_P29,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,39.5,39.5,,tp,66pl29.dat,P29,660826,day,20,33.0,45.0,39.5,40.5
U1_P30,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,32.0,32.0,,tp,66pl30.dat,P30,660826,day,20,28.0,38.0,32.0,32.0
U1_P31,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,30.4,30.4,,tp,66pl31.dat,P31,660826,day,20,24.0,39.0,30.4,28.5
U1_P33,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,34.25,34.25,,tp,66pl33.dat,P33,660826,day,20,28.0,41.0,34.25,34.0
U1_P34,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,33.25,33.25,,tp,66pl34.dat,P34,660826,day,20,28.0,40.0,33.25,32.0
U1_P37,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,37.2,37.2,,tp,66pl37.dat,P37,660826,day,20,30.0,51.0,37.2,36.0
U1_P40,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,33.9,33.9,,tp,66pl40.dat,P40,660826,day,20,25.0,53.0,33.9,30.5
U1_P41,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,35.35,35.35,,tp,66pl41.dat,P41,660826,day,20,28.0,46.0,35.35,35.0
U1_P44,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,37.35,37.35,,tp,66pl44.dat,P44,660826,day,20,29.0,51.0,37.35,34.5
U1_P45,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,34.45,34.45,,tp,66pl45.dat,P45,660826,day,20,29.0,40.0,34.45,34.5
U1_P46,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,37.65,37.65,,tp,66pl46.dat,P46,660826,day,20,28.0,48.0,37.65,37.0
U1_P48,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,39.55,39.55,,tp,66pl48.dat,P48,660826,day,20,29.0,50.0,39.55,39.0
U1_P5,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,37.95,37.95,,tp,66pl5.dat,P5,660826,day,20,31.0,48.0,37.95,36.5
U1_P50,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,38.6,38.6,,tp,66pl50.dat,P50,660826,day,20,24.0,64.0,38.6,38.5
U1_P51,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,45.5,45.5,,tp,66pl51.dat,P51,660826,day,20,36.0,58.0,45.5,45.0
U1_P52,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,44.4,44.4,,tp,66pl52.dat,P52,660826,day,20,32.0,60.0,44.4,42.0
U1_P53,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,50.95,50.95,,tp,66pl53.dat,P53,660826,day,20,34.0,69.0,50.95,49.0
U1_P54,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,24.9,24.9,,tp,66pl54.dat,P54,660826,day,20,20.0,28.0,24.9,26.0
U1_P55,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,23.45,23.45,,tp,66pl55.dat,P55,660826,day,20,21.0,26.0,23.45,24.0
U1_P56,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,23.6,23.6,,tp,66pl56.dat,P56,660826,day,20,21.0,28.0,23.6,23.0
U1_P57,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,22.8,22.8,,tp,66pl57.dat,P57,660826,day,20,17.0,31.0,22.8,22.0
U1_P58,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,23.9,23.9,,tp,66pl58.dat,P58,660826,day,20,21.0,34.0,23.9,23.0
U1_P59,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,27.6,27.6,,tp,66pl59.dat,P59,660826,day,20,20.0,35.0,27.6,27.5
U1_P6,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,33.95,33.95,,tp,66pl6.dat,P6,660826,day,20,27.0,44.0,33.95,33.0
U1_P60,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,23.5,23.5,,tp,66pl60.dat,P60,660826,day,20,19.0,30.0,23.5,23.0
U1_P61,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,24.15,24.15,,tp,66pl61.dat,P61,660826,day,20,22.0,26.0,24.15,24.5
U1_P62,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,24.3,24.3,,tp,66pl62.dat,P62,660826,day,20,20.0,30.0,24.3,24.0
U1_P7,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,31.55,31.55,,tp,66pl7.dat,P7,660826,day,20,28.0,40.0,31.55,31.0
U1_P8,Barrow_CALM_U1,1966-08-26,71.29058,-156.78872,1,29.95,29.95,,tp,66pl8.dat,P8,660826,day,20,25.0,41.0,29.95,30.0
U1_P1,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,42.765,42.765,,tp,68pl1.dat,P1,680829,day,17,35.0,52.0,42.765,42.0
U1_P14,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,55.529,55.529,,tp,68pl14.dat,P14,680829,day,17,44.0,69.0,55.529,56.0
U1_P15,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,56.765,56.765,,tp,68pl15.dat,P15,680829,day,17,47.0,68.0,56.765,57.0
U1_P16,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,52.706,52.706,,tp,68pl16.dat,P16,680829,day,17,41.0,61.0,52.706,52.0
U1_P19,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,62.647,62.647,,tp,68pl19.dat,P19,680829,day,17,41.0,85.0,62.647,65.0
U1_P21,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,49.765,49.765,,tp,68pl21.dat,P21,680829,day,17,36.0,91.0,49.765,46.0
U1_P25,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,32.882,32.882,,tp,68pl25.dat,P25,680829,day,17,24.0,39.0,32.882,32.0
U1_P29,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,45.824,45.824,,tp,68pl29.dat,P29,680829,day,17,40.0,55.0,45.824,45.0
U1_P30,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,37.294,37.294,,tp,68pl30.dat,P30,680829,day,17,33.0,42.0,37.294,38.0
U1_P33,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,40.471,40.471,,tp,68pl33.dat,P33,680829,day,17,32.0,48.0,40.471,41.0
U1_P34,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,38.765,38.765,,tp,68pl34.dat,P34,680829,day,17,33.0,44.0,38.765,38.0
U1_P37,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,40.706,40.706,,tp,68pl37.dat,P37,680829,day,17,30.0,56.0,40.706,40.0
U1_P40,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,40.235,40.235,,tp,68pl40.dat,P40,680829,day,17,31.0,56.0,40.235,38.0
U1_P44,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,39.941,39.941,,tp,68pl44.dat,P44,680829,day,17,36.0,49.0,39.941,40.0
U1_P45,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,39.412,39.412,,tp,68pl45.dat,P45,680829,day,17,34.0,46.0,39.412,40.0
U1_P48,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,44.0,44.0,,tp,68pl48.dat,P48,680829,day,17,35.0,55.0,44.0,44.0
U1_P5,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,42.941,42.941,,tp,68pl5.dat,P5,680829,day,17,34.0,50.0,42.941,44.0
U1_P50,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,44.235,44.235,,tp,68pl50.dat,P50,680829,day,17,30.0,69.0,44.235,44.0
U1_P6,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,38.235,38.235,,tp,68pl6.dat,P6,680829,day,17,30.0,49.0,38.235,36.0
U1_P7,Barrow_CALM_U1,1968-08-29,71.29058,-156.78872,1,36.235,36.235,,tp,68pl7.dat,P7,680829,day,17,31.0,44.0,36.235,35.0
U1_P14,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,27.421,27.421,,tp,91pl14.dat,P14,910830,day,19,20.0,32.0,27.421,27.0
U1_P15,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,28.9,28.9,,tp,91pl15.dat,P15,910830,day,20,20.0,41.0,28.9,29.0
U1_P16,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,23.3,23.3,,tp,91pl16.dat,P16,910830,day,20,10.0,36.0,23.3,21.0
U1_P19,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,35.3,35.3,,tp,91pl19.dat,P19,910830,day,20,21.0,52.0,35.3,35.5
U1_P2,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,16.684,16.684,,tp,91pl2.dat,P2,910830,day,19,11.0,24.0,16.684,17.0
U1_P21,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,23.05,23.05,,tp,91pl21.dat,P21,910830,day,20,18.0,29.0,23.05,22.0
U1_P22,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,21.9,21.9,,tp,91pl22.dat,P22,910830,day,20,14.0,32.0,21.9,21.0
U1_P25,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,17.65,17.65,,tp,91pl25.dat,P25,910830,day,20,10.0,25.0,17.65,17.5
U1_P29,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,18.2,18.2,,tp,91pl29.dat,P29,910830,day,20,9.0,30.0,18.2,18.0
U1_P30,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,20.3,20.3,,tp,91pl30.dat,P30,910830,day,20,15.0,29.0,20.3,20.0
U1_P33,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,26.4,26.4,,tp,91pl33.dat,P33,910830,day,20,20.0,33.0,26.4,27.0
U1_P34,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,22.55,22.55,,tp,91pl34.dat,P34,910830,day,20,14.0,33.0,22.55,22.0
U1_P37,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,24.7,24.7,,tp,91pl37.dat,P37,910830,day,20,8.0,40.0,24.7,25.0
U1_P40,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,27.7,27.7,,tp,91pl40.dat,P40,910830,day,20,18.0,51.0,27.7,25.5
U1_P44,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,25.95,25.95,,tp,91pl44.dat,P44,910830,day,20,10.0,43.0,25.95,25.5
U1_P45,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,18.35,18.35,,tp,91pl45.dat,P45,910830,day,20,14.0,23.0,18.35,18.5
U1_P48,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,23.75,23.75,,tp,91pl48.dat,P48,910830,day,20,14.0,36.0,23.75,22.0
U1_P5,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,21.1,21.1,,tp,91pl5.dat,P5,910830,day,20,16.0,26.0,21.1,20.5
U1_P50,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,23.35,23.35,,tp,91pl50.dat,P50,910830,day,20,13.0,40.0,23.35,20.5
U1_P6,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,18.684,18.684,,tp,91pl6.dat,P6,910830,day,19,10.0,29.0,18.684,18.0
U1_P7,Barrow_CALM_U1,1991-08-30,71.29058,-156.78872,1,22.25,22.25,,tp,91pl7.dat,P7,910830,day,20,10.0,30.0,22.25,22.0
U1_P14,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,27.944,27.944,,tp,92pl14.dat,P14,920823,day,36,19.0,40.0,27.944,27.5
U1_P15,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,29.722,29.722,,tp,92pl15.dat,P15,920823,day,36,19.0,48.0,29.722,29.5
U1_P16,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,17.556,17.556,,tp,92pl16.dat,P16,920823,day,36,6.0,35.0,17.556,18.0
U1_P19,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,34.556,34.556,,tp,92pl19.dat,P19,920823,day,36,17.0,52.0,34.556,36.5
U1_P2,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,16.361,16.361,,tp,92pl2.dat,P2,920823,day,36,8.0,25.0,16.361,15.5
U1_P21,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,26.556,26.556,,tp,92pl21.dat,P21,920823,day,36,17.0,37.0,26.556,25.5
U1_P25,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,17.556,17.556,,tp,92pl25.dat,P25,920823,day,36,11.0,25.0,17.556,17.0
U1_P29,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,17.056,17.056,,tp,92pl29.dat,P29,920823,day,36,6.0,30.0,17.056,17.0
U1_P30,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,19.25,19.25,,tp,92pl30.dat,P30,920823,day,36,12.0,30.0,19.25,19.0
U1_P33,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,21.917,21.917,,tp,92pl33.dat,P33,920823,day,36,12.0,29.0,21.917,22.5
U1_P34,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,18.917,18.917,,tp,92pl34.dat,P34,920823,day,36,9.0,30.0,18.917,20.0
U1_P37,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,24.972,24.972,,tp,92pl37.dat,P37,920823,day,36,12.0,47.0,24.972,24.5
U1_P40,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,27.333,27.333,,tp,92pl40.dat,P40,920823,day,36,7.0,57.0,27.333,24.0
U1_P44,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,25.028,25.028,,tp,92pl44.dat,P44,920823,day,36,9.0,43.0,25.028,23.5
U1_P45,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,16.639,16.639,,tp,92pl45.dat,P45,920823,day,36,9.0,26.0,16.639,15.5
U1_P48,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,26.25,26.25,,tp,92pl48.dat,P48,920823,day,36,14.0,40.0,26.25,25.5
U1_P5,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,21.472,21.472,,tp,92pl5.dat,P5,920823,day,36,8.0,37.0,21.472,20.0
U1_P50,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,24.889,24.889,,tp,92pl50.dat,P50,920823,day,36,13.0,39.0,24.889,24.5
U1_P51,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,34.9,34.9,,tp,92pl51.dat,P51,920823,day,20,27.0,41.0,34.9,35.5
U1_P52,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,33.1,33.1,,tp,92pl52.dat,P52,920823,day,20,25.0,44.0,33.1,33.0
U1_P53,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,38.4,38.4,,tp,92pl53.dat,P53,920823,day,20,21.0,61.0,38.4,35.0
U1_P54,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,23.0,23.0,,tp,92pl54.dat,P54,920823,day,20,20.0,27.0,23.0,23.0
U1_P55,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,23.35,23.35,,tp,92pl55.dat,P55,920823,day,20,20.0,25.0,23.35,24.0
U1_P56,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,22.35,22.35,,tp,92pl56.dat,P56,920823,day,20,18.0,25.0,22.35,23.0
U1_P57,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,17.95,17.95,,tp,92pl57.dat,P57,920823,day,20,15.0,23.0,17.95,17.0
U1_P58,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,16.85,16.85,,tp,92pl58.dat,P58,920823,day,20,13.0,20.0,16.85,17.0
U1_P59,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,22.9,22.9,,tp,92pl59.dat,P59,920823,day,20,15.0,30.0,22.9,21.5
U1_P6,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,19.639,19.639,,tp,92pl6.dat,P6,920823,day,36,5.0,40.0,19.639,19.0
U1_P60,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,17.25,17.25,,tp,92pl60.dat,P60,920823,day,20,12.0,23.0,17.25,17.5
U1_P61,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,17.1,17.1,,tp,92pl61.dat,P61,920823,day,20,14.0,23.0,17.1,16.5
U1_P62,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,22.6,22.6,,tp,92pl62.dat,P62,920823,day,20,18.0,27.0,22.6,23.0
U1_P7,Barrow_CALM_U1,1992-08-23,71.29058,-156.78872,1,23.389,23.389,,tp,92pl7.dat,P7,920823,day,36,10.0,44.0,23.389,23.5
U1_P11,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,27.694,27.694,,tp,93pl11.dat,P11,930816,day,36,14.0,45.0,27.694,27.5
U1_P14,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,35.0,35.0,,tp,93pl14.dat,P14,930816,day,36,25.0,47.0,35.0,35.5
U1_P15,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,35.444,35.444,,tp,93pl15.dat,P15,930816,day,36,25.0,50.0,35.444,35.0
U1_P16,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,24.528,24.528,,tp,93pl16.dat,P16,930816,day,36,14.0,40.0,24.528,25.0
U1_P17,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,28.444,28.444,,tp,93pl17.dat,P17,930816,day,36,12.0,37.0,28.444,30.0
U1_P19,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,37.528,37.528,,tp,93pl19.dat,P19,930816,day,36,23.0,60.0,37.528,35.0
U1_P21,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,31.528,31.528,,tp,93pl21.dat,P21,930816,day,36,23.0,41.0,31.528,30.5
U1_P22,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,25.611,25.611,,tp,93pl22.dat,P22,930816,day,36,16.0,35.0,25.611,25.5
U1_P25,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,23.944,23.944,,tp,93pl25.dat,P25,930816,day,36,18.0,33.0,23.944,23.0
U1_P26,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,24.611,24.611,,tp,93pl26.dat,P26,930816,day,36,18.0,31.0,24.611,25.0
U1_P29,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,26.944,26.944,,tp,93pl29.dat,P29,930816,day,36,20.0,35.0,26.944,25.0
U1_P30,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,26.167,26.167,,tp,93pl30.dat,P30,930816,day,36,13.0,37.0,26.167,25.0
U1_P31,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,28.333,28.333,,tp,93pl31.dat,P31,930816,day,36,20.0,36.0,28.333,27.5
U1_P33,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,29.139,29.139,,tp,93pl33.dat,P33,930816,day,36,20.0,35.0,29.139,30.0
U1_P34,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,26.778,26.778,,tp,93pl34.dat,P34,930816,day,36,20.0,33.0,26.778,27.0
U1_P36,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,29.611,29.611,,tp,93pl36.dat,P36,930816,day,36,23.0,36.0,29.611,30.0
U1_P37,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,30.306,30.306,,tp,93pl37.dat,P37,930816,day,36,20.0,50.0,30.306,30.0
U1_P40,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,32.5,32.5,,tp,93pl40.dat,P40,930816,day,36,18.0,60.0,32.5,30.0
U1_P41,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,28.583,28.583,,tp,93pl41.dat,P41,930816,day,36,24.0,38.0,28.583,28.0
U1_P44,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,29.333,29.333,,tp,93pl44.dat,P44,930816,day,36,16.0,45.0,29.333,27.5
U1_P45,Barrow_CALM_U1,1993-08-16,71.29058,-156.78872,1,21.667,21.667,,tp,93pl45.dat,P45,930816,day,36,15.0,30.0,21.667,21.0
