Year,date,site,probe,depth,Hit Type,crew,notes,latitude,longitude
2023,2023-10-03,GRM4,20,68,Ice,MAW,,63.8151307392538,-144.95546709
2023,2023-09-27,GSi1,1,123,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,2,121,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,3,65,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,4,90,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,5,84,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,6,151,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,7,190,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,8,83,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,9,90,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,10,94,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,11,149,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,12,81,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,13,111,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,14,118,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,15,116,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,16,139,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,17,98,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,18,93,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,19,170,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi1,20,144,Ice,MAW,,64.800039999274,-148.41375
2023,2023-09-27,GSi2,1,50,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,2,65,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,3,80,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,4,58,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,5,67,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,6,50,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,7,64,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,8,65,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,9,46,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,10,54,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,11,58,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,12,48,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,13,67,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,14,63,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,15,55,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,16,65,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,17,60,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,18,64,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,19,62,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSi2,20,63,Ice,MAW,,64.802549999274,-148.42039
2023,2023-09-27,GSM1,1,44,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,2,40,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,3,54,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,4,43,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,5,48,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,6,43,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,7,50,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,8,45,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,9,38,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,10,43,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,11,54,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,12,47,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,13,36,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,14,48,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,15,57,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,16,40,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,17,58,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,18,49,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,19,50,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM1,20,44,Ice,MAW,,64.8025799992741,-148.31676
2023,2023-09-27,GSM2,1,64,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,2,52,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,3,55,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,4,64,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,5,54,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,6,51,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,7,47,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,8,55,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,9,56,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,10,50,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,11,54,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,12,54,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,13,55,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,14,48,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,15,49,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,16,54,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,17,57,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,18,57,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,19,50,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM2,20,51,Ice,MAW,,64.8033399992741,-148.31574
2023,2023-09-27,GSM3,1,68,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,2,82,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,3,56,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,4,47,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,5,64,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,6,43,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,7,48,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,8,65,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,9,62,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,10,59,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,11,58,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,12,53,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,13,63,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,14,46,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,15,58,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,16,48,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,17,48,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,18,54,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,19,56,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-27,GSM3,20,62,Ice,DCM,,64.9161519992765,-147.832248
2023,2023-09-28,GSM5,1,48,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,2,49,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,3,67,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,4,60,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,5,55,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,6,65,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,7,34,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,8,53,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,9,63,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,10,64,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,11,59,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,12,67,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,13,65,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,14,64,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,15,57,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,16,67,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,17,47,Rock,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,18,59,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,19,78,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-28,GSM5,20,49,Ice,DCM,,64.9985624992782,-147.65685
2023,2023-09-26,LGi1,1,152,Rock,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,2,88,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,3,81,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,4,113,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,5,68,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,6,112,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,7,172,Rock,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,8,121,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,9,116,Rock,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,10,129,Rock,MAW,Could be some ice mixed in or end of seasonal frost. Gravel rock soils,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,11,130,Rock,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,12,109,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,13,100,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,14,102,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,15,68,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,16,121,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,17,90,Ice,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,18,123,Rock,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,19,157,Rock,MAW,,65.4293599992874,-148.86419
2023,2023-09-26,LGi1,20,103,Rock,MAW,,65.4293599992874,-148.86419
2023,2023-10-10,MDi1,1,205,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,2,215,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,3,-9999,None,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,4,196,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,5,172,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,6,198,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,7,-9999,None,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,8,-9999,None,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,9,186,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,10,-9999,None,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,11,213,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,12,188,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,13,225,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,14,138,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,15,177,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,16,145,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,17,194,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,18,190,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,19,111,Ice,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi1,20,-9999,None,MAW,,64.8790739992756,-148.381474
2023,2023-10-10,MDi5,1,60,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,2,56,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,3,74,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,4,60,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,5,127,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,6,49,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,7,78,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,8,70,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,9,68,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,10,50,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,11,58,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,12,45,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,13,35,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,14,47,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,15,55,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,16,58,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,17,67,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,18,54,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,19,56,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDi5,20,38,Ice,MAW,,64.8829472792758,-148.3981869
2023,2023-10-10,MDM1,1,64,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,2,65,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,3,66,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,4,66,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,5,68,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,6,108,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,7,65,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,8,94,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,9,55,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,10,70,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,11,75,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,12,85,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,13,54,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,14,60,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,15,52,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,16,60,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,17,62,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,18,56,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,19,61,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-10,MDM1,20,78,Ice,MAW,,64.8715705492755,-148.37117011
2023,2023-10-13,NRm1,1,125,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,2,69,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,3,49,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,4,122,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,5,210,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,6,50,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,7,101,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,8,100,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,9,59,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,10,78,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,11,120,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,12,72,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,13,57,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,14,128,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,15,56,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,16,46,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,17,82,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,18,127,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,19,57,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm1,20,111,Ice,KO,,64.60723999927,-148.82573
2023,2023-10-13,NRm2,1,62,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,2,58,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,3,63,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,4,57,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,5,62,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,6,56,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,7,42,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,8,72,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,9,54,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,10,62,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,11,50,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,12,60,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,13,83,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,14,77,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,15,55,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,16,51,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,17,57,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,18,73,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,19,65,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-13,NRm2,20,70,Ice,KO,,64.6832799992716,-148.55992
2023,2023-10-12,SL1B,1,95,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,2,70,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,3,79,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,4,91,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,5,59,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,6,86,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,7,106,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,8,58,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,9,98,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,10,95,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,11,203,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,12,122,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,13,139,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,14,73,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,15,67,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,16,82,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,17,85,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,18,73,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,19,121,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-12,SL1B,20,107,Ice,"KO, RO",,64.6482673092708,-148.28609316
2023,2023-10-16,TRM1,1,185,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,2,188,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,3,138,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,4,122,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,5,192,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,6,140,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,7,171,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,8,138,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,9,128,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,10,194,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,11,214,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,12,208,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,13,208,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,14,210,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,15,182,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,16,216,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,17,236,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,18,206,Ice,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,19,-9999,None,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRM1,20,-9999,None,MAW,,65.2533299992836,-148.13914
2023,2023-10-16,TRm2,1,71,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,2,60,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,3,78,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,4,84,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,5,88,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,6,84,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,7,76,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,8,72,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,9,70,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,10,82,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,11,66,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,12,60,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,13,55,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,14,81,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,15,69,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,16,79,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,17,78,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,18,78,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,19,75,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm2,20,79,Ice,KO,,65.3121899992849,-148.338
2023,2023-10-16,TRm3,1,58,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,2,49,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,3,57,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,4,50,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,5,55,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,6,50,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,7,58,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,8,50,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,9,51,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,10,60,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,11,45,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,12,54,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,13,42,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,14,55,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,15,44,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,16,43,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,17,43,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,18,58,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,19,54,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRm3,20,51,Ice,KO,,65.3145799992849,-148.33536
2023,2023-10-16,TRM4,1,47,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,2,41,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,3,55,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,4,48,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,5,48,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,6,41,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,7,64,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,8,57,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,9,53,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,10,68,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,11,65,Ice,MAW,,65.409959999287,-148.23179
2023,2023-10-16,TRM4,12,60,Ice,MAW,,65.409959999287,-148.23179
