site_id,date,lat,lon,thaw_depth,pf_observed,pf_depth,obs_limit,method,source,site_name,transect_name,transect_point,natali_source_thaw_depth_cm,natali_notes,natali_coordinate_source,quality_flag_coord_lookup_or_interpolated,quality_flag_source_unit_or_code_recoded,quality_flag_refusal_or_obstruction_note
Natali_2023_IMNL_T3_L29,2017-09-11,68.55957063333334,-149.51599116666665,41.0,1,41.0,,tp,Natali_2023,I-Minus Low,3,29,41.0,,interpolated_transect,True,False,False
Natali_2023_IMNL_T3_L30,2017-09-11,68.559578,-149.515978,30.0,1,30.0,,tp,Natali_2023,I-Minus Low,3,30,30.0,,source_endpoint,False,False,False
Natali_2023_IMNH_T1_L0,2017-09-11,68.557151,-149.532885,42.0,1,42.0,,tp,Natali_2023,I-Minus High,1,0,42.0,,source_endpoint,False,False,False
Natali_2023_IMNH_T1_L1,2017-09-11,68.55715513333334,-149.53286293333332,43.0,1,43.0,,tp,Natali_2023,I-Minus High,1,1,43.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L2,2017-09-11,68.55715926666667,-149.53284086666665,58.0,1,58.0,,tp,Natali_2023,I-Minus High,1,2,58.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L3,2017-09-11,68.55716340000001,-149.5328188,60.0,1,60.0,,tp,Natali_2023,I-Minus High,1,3,60.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L4,2017-09-11,68.55716753333334,-149.53279673333333,63.0,1,63.0,,tp,Natali_2023,I-Minus High,1,4,63.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L5,2017-09-11,68.55717166666668,-149.53277466666665,62.0,1,62.0,,tp,Natali_2023,I-Minus High,1,5,62.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L6,2017-09-11,68.55717580000001,-149.53275259999998,50.0,1,50.0,,tp,Natali_2023,I-Minus High,1,6,50.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L7,2017-09-11,68.55717993333334,-149.53273053333334,49.0,1,49.0,,tp,Natali_2023,I-Minus High,1,7,49.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L8,2017-09-11,68.55718406666666,-149.53270846666666,46.0,1,46.0,,tp,Natali_2023,I-Minus High,1,8,46.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L9,2017-09-11,68.5571882,-149.5326864,50.0,1,50.0,,tp,Natali_2023,I-Minus High,1,9,50.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L10,2017-09-11,68.55719233333333,-149.53266433333332,31.0,1,31.0,,tp,Natali_2023,I-Minus High,1,10,31.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L11,2017-09-11,68.55719646666667,-149.53264226666667,41.0,1,41.0,,tp,Natali_2023,I-Minus High,1,11,41.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L12,2017-09-11,68.5572006,-149.5326202,39.0,1,39.0,,tp,Natali_2023,I-Minus High,1,12,39.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L13,2017-09-11,68.55720473333334,-149.53259813333332,26.0,1,26.0,,tp,Natali_2023,I-Minus High,1,13,26.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L14,2017-09-11,68.55720886666667,-149.53257606666665,32.0,1,32.0,,tp,Natali_2023,I-Minus High,1,14,32.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L15,2017-09-11,68.557213,-149.532554,43.0,1,43.0,,tp,Natali_2023,I-Minus High,1,15,43.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L16,2017-09-11,68.55721713333334,-149.53253193333333,38.0,1,38.0,,tp,Natali_2023,I-Minus High,1,16,38.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L17,2017-09-11,68.55722126666667,-149.53250986666666,42.0,1,42.0,,tp,Natali_2023,I-Minus High,1,17,42.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L18,2017-09-11,68.55722540000001,-149.53248779999998,35.0,1,35.0,,tp,Natali_2023,I-Minus High,1,18,35.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L19,2017-09-11,68.55722953333334,-149.5324657333333,49.0,1,49.0,,tp,Natali_2023,I-Minus High,1,19,49.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L20,2017-09-11,68.55723366666668,-149.53244366666667,53.0,1,53.0,,tp,Natali_2023,I-Minus High,1,20,53.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L21,2017-09-11,68.55723780000001,-149.5324216,38.0,1,38.0,,tp,Natali_2023,I-Minus High,1,21,38.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L22,2017-09-11,68.55724193333334,-149.53239953333332,50.0,1,50.0,,tp,Natali_2023,I-Minus High,1,22,50.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L23,2017-09-11,68.55724606666666,-149.53237746666665,39.0,1,39.0,,tp,Natali_2023,I-Minus High,1,23,39.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L24,2017-09-11,68.5572502,-149.5323554,38.0,1,38.0,,tp,Natali_2023,I-Minus High,1,24,38.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L25,2017-09-11,68.55725433333333,-149.53233333333333,48.0,1,48.0,,tp,Natali_2023,I-Minus High,1,25,48.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L26,2017-09-11,68.55725846666667,-149.53231126666665,56.0,1,56.0,,tp,Natali_2023,I-Minus High,1,26,56.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L27,2017-09-11,68.5572626,-149.53228919999998,70.0,1,70.0,,tp,Natali_2023,I-Minus High,1,27,70.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L28,2017-09-11,68.55726673333334,-149.53226713333333,37.0,1,37.0,,tp,Natali_2023,I-Minus High,1,28,37.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L29,2017-09-11,68.55727086666667,-149.53224506666666,54.0,1,54.0,,tp,Natali_2023,I-Minus High,1,29,54.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T1_L30,2017-09-11,68.557275,-149.532223,55.0,1,55.0,,tp,Natali_2023,I-Minus High,1,30,55.0,,source_endpoint,False,False,False
Natali_2023_IMNH_T2_L0,2017-09-11,68.557297,-149.533136,82.0,1,82.0,,tp,Natali_2023,I-Minus High,2,0,82.0,,source_endpoint,False,False,False
Natali_2023_IMNH_T2_L1,2017-09-11,68.55730063333334,-149.53310923333333,76.0,1,76.0,,tp,Natali_2023,I-Minus High,2,1,76.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L2,2017-09-11,68.55730426666668,-149.53308246666668,62.0,1,62.0,,tp,Natali_2023,I-Minus High,2,2,62.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L3,2017-09-11,68.55730790000001,-149.5330557,62.0,1,62.0,,tp,Natali_2023,I-Minus High,2,3,62.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L4,2017-09-11,68.55731153333333,-149.53302893333336,68.0,1,68.0,,tp,Natali_2023,I-Minus High,2,4,68.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L5,2017-09-11,68.55731516666667,-149.53300216666668,55.0,1,55.0,,tp,Natali_2023,I-Minus High,2,5,55.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L6,2017-09-11,68.5573188,-149.5329754,70.0,1,70.0,,tp,Natali_2023,I-Minus High,2,6,70.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L7,2017-09-11,68.55732243333334,-149.53294863333335,62.0,1,62.0,,tp,Natali_2023,I-Minus High,2,7,62.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L8,2017-09-11,68.55732606666668,-149.53292186666667,45.0,1,45.0,,tp,Natali_2023,I-Minus High,2,8,45.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L9,2017-09-11,68.5573297,-149.53289510000002,40.0,1,40.0,,tp,Natali_2023,I-Minus High,2,9,40.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L10,2017-09-11,68.55733333333333,-149.53286833333334,54.0,1,54.0,,tp,Natali_2023,I-Minus High,2,10,54.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L11,2017-09-11,68.55733696666667,-149.53284156666666,75.0,1,75.0,,tp,Natali_2023,I-Minus High,2,11,75.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L12,2017-09-11,68.5573406,-149.5328148,83.0,1,83.0,,tp,Natali_2023,I-Minus High,2,12,83.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L13,2017-09-11,68.55734423333334,-149.53278803333333,78.0,1,78.0,,tp,Natali_2023,I-Minus High,2,13,78.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L14,2017-09-11,68.55734786666667,-149.53276126666668,40.0,1,40.0,,tp,Natali_2023,I-Minus High,2,14,40.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L15,2017-09-11,68.55735150000001,-149.5327345,57.0,1,57.0,,tp,Natali_2023,I-Minus High,2,15,57.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L16,2017-09-11,68.55735513333333,-149.53270773333332,76.0,1,76.0,,tp,Natali_2023,I-Minus High,2,16,76.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L17,2017-09-11,68.55735876666667,-149.53268096666667,74.0,1,74.0,,tp,Natali_2023,I-Minus High,2,17,74.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L18,2017-09-11,68.5573624,-149.5326542,81.0,1,81.0,,tp,Natali_2023,I-Minus High,2,18,81.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L19,2017-09-11,68.55736603333334,-149.53262743333335,63.0,1,63.0,,tp,Natali_2023,I-Minus High,2,19,63.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L20,2017-09-11,68.55736966666667,-149.53260066666667,57.0,1,57.0,,tp,Natali_2023,I-Minus High,2,20,57.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L21,2017-09-11,68.5573733,-149.5325739,43.0,1,43.0,,tp,Natali_2023,I-Minus High,2,21,43.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L22,2017-09-11,68.55737693333333,-149.53254713333334,45.0,1,45.0,,tp,Natali_2023,I-Minus High,2,22,45.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L23,2017-09-11,68.55738056666667,-149.53252036666666,60.0,1,60.0,,tp,Natali_2023,I-Minus High,2,23,60.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L24,2017-09-11,68.5573842,-149.5324936,76.0,1,76.0,,tp,Natali_2023,I-Minus High,2,24,76.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L25,2017-09-11,68.55738783333334,-149.53246683333333,69.0,1,69.0,,tp,Natali_2023,I-Minus High,2,25,69.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L26,2017-09-11,68.55739146666667,-149.53244006666665,47.0,1,47.0,,tp,Natali_2023,I-Minus High,2,26,47.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L27,2017-09-11,68.55739510000001,-149.5324133,53.0,1,53.0,,tp,Natali_2023,I-Minus High,2,27,53.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L28,2017-09-11,68.55739873333333,-149.53238653333332,50.0,1,50.0,,tp,Natali_2023,I-Minus High,2,28,50.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T2_L30,2017-09-11,68.557406,-149.532333,40.0,1,40.0,,tp,Natali_2023,I-Minus High,2,30,40.0,,source_endpoint,False,False,False
Natali_2023_IMNH_T3_L0,2017-09-11,68.55744,-149.533321,56.0,1,56.0,,tp,Natali_2023,I-Minus High,3,0,56.0,,source_endpoint,False,False,False
Natali_2023_IMNH_T3_L1,2017-09-11,68.5574438,-149.53329730000002,61.0,1,61.0,,tp,Natali_2023,I-Minus High,3,1,61.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L2,2017-09-11,68.5574476,-149.5332736,69.0,1,69.0,,tp,Natali_2023,I-Minus High,3,2,69.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L3,2017-09-11,68.5574514,-149.5332499,63.0,1,63.0,,tp,Natali_2023,I-Minus High,3,3,63.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L4,2017-09-11,68.55745519999999,-149.5332262,64.0,1,64.0,,tp,Natali_2023,I-Minus High,3,4,64.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L5,2017-09-11,68.557459,-149.53320250000002,50.0,1,50.0,,tp,Natali_2023,I-Minus High,3,5,50.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L6,2017-09-11,68.5574628,-149.5331788,44.0,1,44.0,,tp,Natali_2023,I-Minus High,3,6,44.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L7,2017-09-11,68.5574666,-149.5331551,70.0,1,70.0,,tp,Natali_2023,I-Minus High,3,7,70.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L8,2017-09-11,68.5574704,-149.5331314,48.0,1,48.0,,tp,Natali_2023,I-Minus High,3,8,48.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L9,2017-09-11,68.5574742,-149.53310770000002,44.0,1,44.0,,tp,Natali_2023,I-Minus High,3,9,44.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L10,2017-09-11,68.557478,-149.533084,44.0,1,44.0,,tp,Natali_2023,I-Minus High,3,10,44.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L11,2017-09-11,68.5574818,-149.5330603,37.0,1,37.0,,tp,Natali_2023,I-Minus High,3,11,37.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L12,2017-09-11,68.55748559999999,-149.5330366,37.0,1,37.0,,tp,Natali_2023,I-Minus High,3,12,37.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L13,2017-09-11,68.5574894,-149.53301290000002,60.0,1,60.0,,tp,Natali_2023,I-Minus High,3,13,60.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L14,2017-09-11,68.5574932,-149.5329892,57.0,1,57.0,,tp,Natali_2023,I-Minus High,3,14,57.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L15,2017-09-11,68.557497,-149.5329655,55.0,1,55.0,,tp,Natali_2023,I-Minus High,3,15,55.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L16,2017-09-11,68.5575008,-149.5329418,40.0,1,40.0,,tp,Natali_2023,I-Minus High,3,16,40.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L17,2017-09-11,68.5575046,-149.53291810000002,44.0,1,44.0,,tp,Natali_2023,I-Minus High,3,17,44.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L18,2017-09-11,68.5575084,-149.5328944,53.0,1,53.0,,tp,Natali_2023,I-Minus High,3,18,53.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L19,2017-09-11,68.55751219999999,-149.5328707,56.0,1,56.0,,tp,Natali_2023,I-Minus High,3,19,56.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L20,2017-09-11,68.55751599999999,-149.532847,40.0,1,40.0,,tp,Natali_2023,I-Minus High,3,20,40.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L21,2017-09-11,68.5575198,-149.53282330000002,38.0,1,38.0,,tp,Natali_2023,I-Minus High,3,21,38.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L22,2017-09-11,68.5575236,-149.5327996,35.0,1,35.0,,tp,Natali_2023,I-Minus High,3,22,35.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L23,2017-09-11,68.5575274,-149.5327759,36.0,1,36.0,,tp,Natali_2023,I-Minus High,3,23,36.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L24,2017-09-11,68.5575312,-149.5327522,42.0,1,42.0,,tp,Natali_2023,I-Minus High,3,24,42.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L25,2017-09-11,68.557535,-149.53272850000002,38.0,1,38.0,,tp,Natali_2023,I-Minus High,3,25,38.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L26,2017-09-11,68.5575388,-149.5327048,36.0,1,36.0,,tp,Natali_2023,I-Minus High,3,26,36.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L27,2017-09-11,68.55754259999999,-149.5326811,38.0,1,38.0,,tp,Natali_2023,I-Minus High,3,27,38.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L28,2017-09-11,68.55754639999999,-149.5326574,32.0,1,32.0,,tp,Natali_2023,I-Minus High,3,28,32.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L29,2017-09-11,68.5575502,-149.53263370000002,52.0,1,52.0,,tp,Natali_2023,I-Minus High,3,29,52.0,,interpolated_transect,True,False,False
Natali_2023_IMNH_T3_L30,2017-09-11,68.557554,-149.53261,54.0,1,54.0,,tp,Natali_2023,I-Minus High,3,30,54.0,,source_endpoint,False,False,False
Natali_2023_YKDU_T1_L0,2017-09-24,61.270696,-163.238375,65.0,1,65.0,,tp,Natali_2023,YK Delta Unburned,1,0,65.0,only had time to set up a 25-m transect,source_endpoint,False,False,False
Natali_2023_YKDU_T1_L1,2017-09-24,61.27069876,-163.23839164,66.0,1,66.0,,tp,Natali_2023,YK Delta Unburned,1,1,66.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L2,2017-09-24,61.27070152,-163.23840828,60.0,1,60.0,,tp,Natali_2023,YK Delta Unburned,1,2,60.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L3,2017-09-24,61.270704280000004,-163.23842492,61.0,1,61.0,,tp,Natali_2023,YK Delta Unburned,1,3,61.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L4,2017-09-24,61.27070704,-163.23844155999998,60.0,1,60.0,,tp,Natali_2023,YK Delta Unburned,1,4,60.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L5,2017-09-24,61.2707098,-163.2384582,65.0,1,65.0,,tp,Natali_2023,YK Delta Unburned,1,5,65.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L6,2017-09-24,61.27071256,-163.23847483999998,70.0,1,70.0,,tp,Natali_2023,YK Delta Unburned,1,6,70.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L7,2017-09-24,61.27071532,-163.23849148,64.0,1,64.0,,tp,Natali_2023,YK Delta Unburned,1,7,64.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L8,2017-09-24,61.27071808,-163.23850811999998,68.0,1,68.0,,tp,Natali_2023,YK Delta Unburned,1,8,68.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L9,2017-09-24,61.27072084,-163.23852476,62.0,1,62.0,,tp,Natali_2023,YK Delta Unburned,1,9,62.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L10,2017-09-24,61.2707236,-163.2385414,58.0,1,58.0,,tp,Natali_2023,YK Delta Unburned,1,10,58.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L11,2017-09-24,61.27072636,-163.23855804,56.0,1,56.0,,tp,Natali_2023,YK Delta Unburned,1,11,56.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L12,2017-09-24,61.27072912,-163.23857468,62.0,1,62.0,,tp,Natali_2023,YK Delta Unburned,1,12,62.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L13,2017-09-24,61.27073188,-163.23859131999998,55.0,1,55.0,,tp,Natali_2023,YK Delta Unburned,1,13,55.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L14,2017-09-24,61.27073464,-163.23860796,58.0,1,58.0,,tp,Natali_2023,YK Delta Unburned,1,14,58.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L15,2017-09-24,61.2707374,-163.23862459999998,58.0,1,58.0,,tp,Natali_2023,YK Delta Unburned,1,15,58.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L16,2017-09-24,61.270740159999995,-163.23864124,51.0,1,51.0,,tp,Natali_2023,YK Delta Unburned,1,16,51.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L17,2017-09-24,61.270742919999996,-163.23865788,65.0,1,65.0,,tp,Natali_2023,YK Delta Unburned,1,17,65.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L18,2017-09-24,61.27074568,-163.23867452,63.0,1,63.0,,tp,Natali_2023,YK Delta Unburned,1,18,63.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L19,2017-09-24,61.27074844,-163.23869116,62.0,1,62.0,,tp,Natali_2023,YK Delta Unburned,1,19,62.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L20,2017-09-24,61.2707512,-163.2387078,63.0,1,63.0,,tp,Natali_2023,YK Delta Unburned,1,20,63.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L21,2017-09-24,61.27075396,-163.23872444,51.0,1,51.0,,tp,Natali_2023,YK Delta Unburned,1,21,51.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L22,2017-09-24,61.270756719999994,-163.23874107999998,59.0,1,59.0,,tp,Natali_2023,YK Delta Unburned,1,22,59.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L23,2017-09-24,61.270759479999995,-163.23875772,56.0,1,56.0,,tp,Natali_2023,YK Delta Unburned,1,23,56.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L24,2017-09-24,61.270762239999996,-163.23877435999998,61.0,1,61.0,,tp,Natali_2023,YK Delta Unburned,1,24,61.0,,interpolated_transect,True,False,False
Natali_2023_YKDU_T1_L25,2017-09-24,61.270765,-163.238791,61.0,1,61.0,,tp,Natali_2023,YK Delta Unburned,1,25,61.0,,source_endpoint,False,False,False
Natali_2023_YKDB_T1_L0,2017-09-24,61.270118,-163.235834,73.0,1,73.0,,tp,Natali_2023,YK Delta Burned,1,0,73.0,,source_endpoint,False,False,False
Natali_2023_YKDB_T1_L1,2017-09-24,61.2701116,-163.23581848,76.0,1,76.0,,tp,Natali_2023,YK Delta Burned,1,1,76.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L2,2017-09-24,61.270105199999996,-163.23580296,70.0,1,70.0,,tp,Natali_2023,YK Delta Burned,1,2,70.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L3,2017-09-24,61.2700988,-163.23578744,65.0,1,65.0,,tp,Natali_2023,YK Delta Burned,1,3,65.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L4,2017-09-24,61.270092399999996,-163.23577192000002,60.0,1,60.0,,tp,Natali_2023,YK Delta Burned,1,4,60.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L5,2017-09-24,61.270086,-163.2357564,50.0,1,50.0,,tp,Natali_2023,YK Delta Burned,1,5,50.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L6,2017-09-24,61.270079599999995,-163.23574088,62.0,1,62.0,,tp,Natali_2023,YK Delta Burned,1,6,62.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L7,2017-09-24,61.2700732,-163.23572536,70.0,1,70.0,,tp,Natali_2023,YK Delta Burned,1,7,70.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L8,2017-09-24,61.270066799999995,-163.23570984,68.0,1,68.0,,tp,Natali_2023,YK Delta Burned,1,8,68.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L9,2017-09-24,61.2700604,-163.23569432,68.0,1,68.0,,tp,Natali_2023,YK Delta Burned,1,9,68.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L10,2017-09-24,61.270054,-163.23567880000002,78.0,1,78.0,,tp,Natali_2023,YK Delta Burned,1,10,78.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L11,2017-09-24,61.2700476,-163.23566328,74.0,1,74.0,,tp,Natali_2023,YK Delta Burned,1,11,74.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L12,2017-09-24,61.2700412,-163.23564776,61.0,1,61.0,,tp,Natali_2023,YK Delta Burned,1,12,61.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L13,2017-09-24,61.2700348,-163.23563224,64.0,1,64.0,,tp,Natali_2023,YK Delta Burned,1,13,64.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L14,2017-09-24,61.2700284,-163.23561672,66.0,1,66.0,,tp,Natali_2023,YK Delta Burned,1,14,66.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L15,2017-09-24,61.270022,-163.2356012,70.0,1,70.0,,tp,Natali_2023,YK Delta Burned,1,15,70.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L16,2017-09-24,61.2700156,-163.23558568,63.0,1,63.0,,tp,Natali_2023,YK Delta Burned,1,16,63.0,,interpolated_transect,True,False,False
Natali_2023_YKDB_T1_L17,2017-09-24,61.270009200000004,-163.23557016,68.0,1,68.0,,tp,Natali_2023,YK Delta Burned,1,17,68.0,,interpolated_transect,True,False,False
