site_id,lat,lon,date,org_thick,pf_depth,obs_limit,rock,pf_observed,method,transect_name,transect_point,source,thaw_depth
10BB02802,66.630833,-146.045,2010-08-14 00:00:00,7.0,178.0,178.0,N,1,pit_aug,,,Pastick,178.0
10BB02803,66.632222,-146.046111,2010-08-14 00:00:00,13.0,100.0,100.0,N,1,pit_aug,,,Pastick,100.0
10BB02804,66.634167,-146.047778,2010-08-14 00:00:00,9.0,81.0,81.0,N,1,pit_aug,,,Pastick,81.0
10BB02805,66.636667,-146.0475,2010-08-15 00:00:00,4.0,,200.0,N,0,pit_aug,,,Pastick,
10BB02901,66.623056,-145.677222,2010-08-15 00:00:00,7.0,,130.0,N,0,pit_aug,,,Pastick,
10BB02902,66.623056,-145.676944,2010-08-15 00:00:00,5.0,141.0,141.0,N,1,pit_aug,,,Pastick,141.0
10BB02903,66.620556,-145.680556,2010-08-15 00:00:00,12.0,89.0,89.0,N,1,pit_aug,,,Pastick,89.0
10BB02904,66.618333,-145.686667,2010-08-16 00:00:00,6.0,87.0,87.0,N,1,pit_aug,,,Pastick,87.0
10BB03001,66.615278,-145.637778,2010-09-23 00:00:00,10.0,52.0,52.0,N,1,pit_aug,,,Pastick,52.0
10BB03002,66.614444,-145.641389,2010-09-23 00:00:00,10.0,79.0,79.0,N,1,pit_aug,,,Pastick,79.0
10BB03004,66.613611,-145.647778,2010-09-23 00:00:00,3.0,100.0,100.0,N,1,pit_aug,,,Pastick,100.0
10BB03101,66.620278,-145.445556,2010-08-17 00:00:00,4.0,,67.0,N,0,pit_aug,,,Pastick,
10BB03102,66.623889,-145.449444,2010-08-17 00:00:00,2.0,,141.0,N,0,pit_aug,,,Pastick,
10BB03103,66.626389,-145.455278,2010-08-17 00:00:00,30.0,55.0,55.0,N,1,pit_aug,,,Pastick,55.0
10BB03201,66.645,-144.879722,2010-08-18 00:00:00,55.0,82.0,82.0,N,1,pit_aug,,,Pastick,82.0
10BB03202,66.648889,-144.885,2010-08-18 00:00:00,23.0,64.0,64.0,N,1,pit_aug,,,Pastick,64.0
10BB03203,66.651389,-144.890556,2010-08-18 00:00:00,2.0,,200.0,N,0,pit_aug,,,Pastick,
10BB03204,66.651111,-144.890278,2010-08-19 00:00:00,2.0,,200.0,N,0,pit_aug,,,Pastick,
10BB03301,66.615278,-145.637778,2010-08-21 00:00:00,3.0,,200.0,N,0,pit_aug,,,Pastick,
10BB03302,66.661667,-144.8175,2010-08-19 00:00:00,10.0,,200.0,N,0,pit_aug,,,Pastick,
10BB03303,66.663333,-144.813333,2010-08-19 00:00:00,8.0,,173.0,N,0,pit_aug,,,Pastick,
10BB03304,66.665833,-144.812222,2010-08-19 00:00:00,43.0,82.0,82.0,N,1,pit_aug,,,Pastick,82.0
10BB03401,66.648333,-145.109722,2010-08-20 00:00:00,11.0,157.0,157.0,N,1,pit_aug,,,Pastick,157.0
10BB03402,66.648056,-145.106111,2010-08-20 00:00:00,4.0,167.0,167.0,N,1,pit_aug,,,Pastick,167.0
10BB03404,66.644444,-145.111944,2010-08-20 00:00:00,5.0,,150.0,N,0,pit_aug,,,Pastick,
10BB03501,66.652222,-145.186389,2010-08-21 00:00:00,16.0,70.0,70.0,N,1,pit_aug,,,Pastick,70.0
10BB03502,66.654167,-145.168611,2010-08-21 00:00:00,11.0,180.0,180.0,N,1,pit_aug,,,Pastick,180.0
10BB03503,66.650278,-145.166944,2010-08-21 00:00:00,8.0,115.0,115.0,N,1,pit_aug,,,Pastick,115.0
10BB03601,66.630278,-145.301389,2010-10-12 00:00:00,7.0,136.0,136.0,N,1,pit_aug,,,Pastick,136.0
10BB03602,66.630278,-145.300278,2010-10-12 00:00:00,10.0,98.0,98.0,N,1,pit_aug,,,Pastick,98.0
10BB03603,66.63,-145.3,2010-10-12 00:00:00,0.0,130.0,130.0,N,1,pit_aug,,,Pastick,130.0
10BB03604,66.631944,-145.301111,2010-09-27 00:00:00,4.0,98.0,98.0,N,1,pit_aug,,,Pastick,98.0
10BB03605,66.631944,-145.298333,2010-09-27 00:00:00,8.0,150.0,150.0,N,1,pit_aug,,,Pastick,150.0
10BB03606,66.636083,-145.295,2010-09-27 00:00:00,4.0,,191.0,N,0,pit_aug,,,Pastick,
10BB03607,66.633611,-145.293,2010-09-27 00:00:00,0.0,192.0,192.0,N,1,pit_aug,,,Pastick,192.0
10BB03608,66.634722,-145.291111,2010-09-27 00:00:00,10.0,118.0,118.0,N,1,pit_aug,,,Pastick,118.0
10BB03701,66.316667,-144.781111,2010-09-08 00:00:00,5.0,95.0,95.0,N,1,pit_aug,,,Pastick,95.0
10BB03702,66.320278,-144.775556,2010-09-08 00:00:00,21.0,56.0,56.0,N,1,pit_aug,,,Pastick,56.0
10BB03703,66.320278,-144.773333,2010-09-08 00:00:00,47.0,84.0,84.0,N,1,pit_aug,,,Pastick,84.0
10BB03704,66.305278,-144.771111,2010-09-09 00:00:00,2.0,,184.0,N,0,pit_aug,,,Pastick,
10BB03801,66.243611,-144.778056,2010-09-09 00:00:00,28.0,45.0,45.0,N,1,pit_aug,,,Pastick,45.0
10BB03802,66.243056,-144.775556,2010-10-04 00:00:00,77.0,77.0,77.0,N,1,pit_aug,,,Pastick,77.0
10BB03803,66.2425,-144.772778,2010-09-09 00:00:00,12.0,51.0,51.0,N,1,pit_aug,,,Pastick,51.0
10BB03804,66.256389,-144.778056,2010-09-09 00:00:00,2.0,,129.0,N,0,pit_aug,,,Pastick,
10BB03901,66.411389,-144.886944,2010-09-10 00:00:00,4.0,78.0,78.0,N,1,pit_aug,,,Pastick,78.0
10BB03902,66.413056,-144.883056,2010-09-10 00:00:00,17.0,,159.0,N,0,pit_aug,,,Pastick,
10BB03903,66.4125,-144.8825,2010-09-10 00:00:00,8.0,91.0,91.0,N,1,pit_aug,,,Pastick,91.0
10BB03904,66.408056,-144.876389,2010-09-10 00:00:00,8.0,140.0,140.0,N,1,pit_aug,,,Pastick,140.0
10BB04001,66.271944,-144.809444,2010-09-30 00:00:00,9.0,,200.0,N,0,pit_aug,,,Pastick,
10BB04002,66.268333,-144.808889,2010-09-11 00:00:00,19.0,56.0,56.0,N,1,pit_aug,,,Pastick,56.0
10BB04201,66.3,-144.854444,2010-09-12 00:00:00,16.0,120.0,120.0,N,1,pit_aug,,,Pastick,120.0
10BB04301,66.372222,-144.902778,2010-09-12 00:00:00,2.0,,151.0,N,0,pit_aug,,,Pastick,
10BB04401,66.577222,-145.268056,2010-09-13 00:00:00,13.0,131.0,131.0,N,1,pit_aug,,,Pastick,131.0
10BB04402,66.576111,-145.270556,2010-09-13 00:00:00,9.0,123.0,123.0,N,1,pit_aug,,,Pastick,123.0
10BB04501,66.317222,-144.898889,2010-09-07 00:00:00,40.0,67.0,67.0,N,1,pit_aug,,,Pastick,67.0
10BB04502,66.321389,-144.905833,2010-09-07 00:00:00,0.0,88.0,88.0,N,1,pit_aug,,,Pastick,88.0
10BB04503,66.319167,-144.898889,2010-09-07 00:00:00,0.0,72.0,72.0,N,1,pit_aug,,,Pastick,72.0
10BL00101,66.636944,-144.935556,2010-06-22 00:00:00,12.0,,200.0,N,0,pit_aug,,,Pastick,
10BL00102,66.634722,-144.936667,2010-06-22 00:00:00,0.0,,190.0,N,0,pit_aug,,,Pastick,
10BL00702,66.543611,-145.914167,2010-06-26 00:00:00,0.0,,79.0,N,0,pit_aug,,,Pastick,
10BL00703,66.5425,-145.914444,2010-06-26 00:00:00,5.0,,72.0,N,0,pit_aug,,,Pastick,
10BL00704,66.541389,-145.915556,2010-06-26 00:00:00,5.0,,72.0,N,0,pit_aug,,,Pastick,
10BL00705,66.5475,-145.920833,2010-06-26 00:00:00,10.0,,170.0,N,0,pit_aug,,,Pastick,
10BL00801,66.553889,-145.725556,2010-06-27 00:00:00,0.0,,127.0,N,0,pit_aug,,,Pastick,
10BL00802,66.555278,-145.722222,2010-06-27 00:00:00,8.0,,162.0,N,0,pit_aug,,,Pastick,
10BL00803,66.556944,-145.724722,2010-06-27 00:00:00,0.0,,183.0,N,0,pit_aug,,,Pastick,
10BL00901,66.291389,-146.970833,2010-07-08 00:00:00,57.0,,140.0,N,0,pit_aug,,,Pastick,
10BL00902,66.290278,-146.969722,2010-07-08 00:00:00,25.0,,152.0,N,0,pit_aug,,,Pastick,
10BL00903,66.287222,-146.968333,2010-07-08 00:00:00,13.0,103.0,103.0,N,1,pit_aug,,,Pastick,103.0
10BL01001,66.262778,-146.834444,2010-07-09 00:00:00,41.0,80.0,80.0,N,1,pit_aug,,,Pastick,80.0
10BL01002,66.262778,-146.830833,2010-07-09 00:00:00,5.0,,181.0,N,0,pit_aug,,,Pastick,
10BL01003,66.263889,-146.827778,2010-07-09 00:00:00,18.0,80.0,80.0,N,1,pit_aug,,,Pastick,80.0
10BL01004,66.263889,-146.823333,2010-07-09 00:00:00,16.0,,175.0,N,0,pit_aug,,,Pastick,
10BL01101,66.249722,-146.521389,2010-07-10 00:00:00,12.0,,152.0,N,0,pit_aug,,,Pastick,
10BL01102,66.248333,-146.523333,2010-07-10 00:00:00,5.0,,156.0,N,0,pit_aug,,,Pastick,
10BL01103,66.247222,-146.522778,2010-07-10 00:00:00,11.0,,170.0,N,0,pit_aug,,,Pastick,
10BL01104,66.243611,-146.516667,2010-07-10 00:00:00,24.0,60.0,60.0,N,1,pit_aug,,,Pastick,60.0
10BL01105,66.243889,-146.515278,2010-07-10 00:00:00,58.0,58.0,58.0,N,1,pit_aug,,,Pastick,58.0
10BL01201,66.333889,-146.552778,2010-07-11 00:00:00,17.0,,147.0,N,0,pit_aug,,,Pastick,
10BL01202,66.335556,-146.555,2010-07-11 00:00:00,3.0,,181.0,N,0,pit_aug,,,Pastick,
10BL01203,66.336667,-146.554167,2010-07-11 00:00:00,7.0,,190.0,N,0,pit_aug,,,Pastick,
10BL01204,66.335556,-146.551389,2010-07-11 00:00:00,12.0,,140.0,N,0,pit_aug,,,Pastick,
10BL01301,66.314167,-146.420833,2010-07-12 00:00:00,0.0,,152.0,N,0,pit_aug,,,Pastick,
10BL01302,66.315278,-146.424167,2010-07-12 00:00:00,0.0,,160.0,N,0,pit_aug,,,Pastick,
10BL01303,66.316111,-146.429722,2010-07-12 00:00:00,2.0,186.0,186.0,N,1,pit_aug,,,Pastick,186.0
10BL01304,66.3175,-146.445833,2010-07-12 00:00:00,6.0,,171.0,N,0,pit_aug,,,Pastick,
10BL01305,66.318333,-146.446111,2010-07-12 00:00:00,18.0,,135.0,N,0,pit_aug,,,Pastick,
10BL01401,66.381667,-146.89,2010-07-13 00:00:00,13.0,,146.0,N,0,pit_aug,,,Pastick,
10BL01402,66.381667,-146.886389,2010-07-13 00:00:00,5.0,,138.0,N,0,pit_aug,,,Pastick,
10BL01403,66.3825,-146.871667,2010-07-13 00:00:00,12.0,105.0,105.0,N,1,pit_aug,,,Pastick,105.0
10BL01501,66.708889,-146.548333,2010-07-14 00:00:00,8.0,,132.0,N,0,pit_aug,,,Pastick,
10BL01502,66.708611,-146.546667,2010-07-14 00:00:00,0.0,,60.0,N,0,pit_aug,,,Pastick,
10BL01503,66.7075,-146.546389,2010-07-14 00:00:00,15.0,,182.0,N,0,pit_aug,,,Pastick,
10BL01504,66.705556,-146.541389,2010-07-14 00:00:00,11.0,,92.0,N,0,pit_aug,,,Pastick,
10BL01505,66.703889,-146.535,2010-07-14 00:00:00,0.0,,135.0,N,0,pit_aug,,,Pastick,
10BL01506,66.704167,-146.534444,2010-07-14 00:00:00,26.0,,100.0,N,0,pit_aug,,,Pastick,
10BL01601,66.604167,-146.470556,2010-07-15 00:00:00,4.0,,185.0,N,0,pit_aug,,,Pastick,
10BL01602,66.603889,-146.4775,2010-07-15 00:00:00,0.0,,75.0,N,0,pit_aug,,,Pastick,
10BL01603,66.603333,-146.478611,2010-07-15 00:00:00,33.0,47.0,47.0,N,1,pit_aug,,,Pastick,47.0
10BL01604,66.602778,-146.478889,2010-07-15 00:00:00,5.0,,172.0,N,0,pit_aug,,,Pastick,
10BL01605,66.603056,-146.472222,2010-07-15 00:00:00,6.0,,168.0,N,0,pit_aug,,,Pastick,
10BL01606,66.604167,-146.465556,2010-07-15 00:00:00,5.0,,186.0,N,0,pit_aug,,,Pastick,
10BL01702,66.421389,-145.278056,2010-07-27 00:00:00,23.0,66.0,66.0,N,1,pit_aug,,,Pastick,66.0
10BL01703,66.423611,-145.281944,2010-07-27 00:00:00,10.0,,183.0,N,0,pit_aug,,,Pastick,
10BL01704,66.428056,-145.286111,2010-07-27 00:00:00,21.0,57.0,57.0,N,1,pit_aug,,,Pastick,57.0
10BL01705,66.430833,-145.291389,2010-07-27 00:00:00,0.0,,200.0,N,0,pit_aug,,,Pastick,
10BL01706,66.430278,-145.291389,2010-07-27 00:00:00,17.0,,100.0,N,0,pit_aug,,,Pastick,
10BL01801,66.4325,-146.088056,2010-07-28 00:00:00,10.0,,161.0,N,0,pit_aug,,,Pastick,
10BL01802,66.4325,-146.090278,2010-07-28 00:00:00,6.0,90.0,90.0,N,1,pit_aug,,,Pastick,90.0
10BL01803,66.431944,-146.091111,2010-07-28 00:00:00,18.0,66.0,66.0,N,1,pit_aug,,,Pastick,66.0
10BL01901,66.444444,-145.711111,2010-07-28 00:00:00,9.0,,153.0,N,0,pit_aug,,,Pastick,
10BL01902,66.445,-145.710278,2010-07-28 00:00:00,11.0,,140.0,N,0,pit_aug,,,Pastick,
10BL01903,66.445,-145.707778,2010-07-28 00:00:00,58.0,74.0,74.0,N,1,pit_aug,,,Pastick,74.0
10BL02001,66.300278,-145.084167,2010-07-29 00:00:00,42.0,72.0,72.0,N,1,pit_aug,,,Pastick,72.0
10BL02002,66.303333,-145.085,2010-07-29 00:00:00,5.0,141.0,141.0,N,1,pit_aug,,,Pastick,141.0
10BL02003,66.303889,-145.085556,2010-07-29 00:00:00,14.0,90.0,90.0,N,1,pit_aug,,,Pastick,90.0
10BL02004,66.306111,-145.086389,2010-07-29 00:00:00,6.0,148.0,148.0,N,1,pit_aug,,,Pastick,148.0
10BL02005,66.305556,-145.084722,2010-07-29 00:00:00,41.0,41.0,43.0,N,1,pit_aug,,,Pastick,41.0
10BL02006,66.305,-145.085556,2010-07-29 00:00:00,40.0,48.0,48.0,N,1,pit_aug,,,Pastick,48.0
10BL02007,66.3075,-145.086944,2010-07-29 00:00:00,15.0,62.0,62.0,N,1,pit_aug,,,Pastick,62.0
10BL02101,66.486111,-145.865833,2010-07-30 00:00:00,4.0,,125.0,N,0,pit_aug,,,Pastick,
10BL02102,66.485833,-145.863333,2010-07-30 00:00:00,14.0,,152.0,N,0,pit_aug,,,Pastick,
10BL02103,66.484167,-145.858333,2010-07-30 00:00:00,13.0,112.0,112.0,N,1,pit_aug,,,Pastick,112.0
10BL02104,66.483333,-145.8525,2010-07-30 00:00:00,12.0,,129.0,N,0,pit_aug,,,Pastick,
10BL02201,66.58,-145.216944,2010-07-31 00:00:00,19.0,130.0,130.0,N,1,pit_aug,,,Pastick,130.0
10BL02202,66.579722,-145.216389,2010-07-31 00:00:00,7.0,,205.0,N,0,pit_aug,,,Pastick,
10BL02303,66.541667,-145.1975,2010-07-31 00:00:00,0.0,,200.0,N,0,pit_aug,,,Pastick,
10BL02401,66.563611,-145.190278,2010-07-31 00:00:00,5.0,137.0,137.0,N,1,pit_aug,,,Pastick,137.0
10BL02402,66.563333,-145.191389,2010-07-31 00:00:00,16.0,87.0,87.0,N,1,pit_aug,,,Pastick,87.0
10BL02501,66.547778,-145.199722,2010-08-01 00:00:00,26.0,83.0,87.0,N,1,pit_aug,,,Pastick,83.0
10BL03001,66.661667,-144.780278,2010-08-10 00:00:00,5.0,158.0,158.0,N,1,pit_aug,,,Pastick,158.0
10BL03002,66.662222,-144.784444,2010-08-10 00:00:00,5.0,,130.0,N,0,pit_aug,,,Pastick,
10BL03003,66.661389,-144.788333,2010-08-10 00:00:00,15.0,135.0,135.0,N,1,pit_aug,,,Pastick,135.0
10BL03004,66.660833,-144.787778,2010-08-10 00:00:00,0.0,155.0,155.0,N,1,pit_aug,,,Pastick,155.0
10BL03005,66.66,-144.779722,2010-08-10 00:00:00,0.0,,78.0,N,0,pit_aug,,,Pastick,
10BL03101,66.541389,-146.054167,2010-08-11 00:00:00,0.0,155.0,155.0,N,1,pit_aug,,,Pastick,155.0
10BL03102,66.539722,-146.052222,2010-08-11 00:00:00,21.0,,110.0,N,0,pit_aug,,,Pastick,
10BL03103,66.539444,-146.052222,2010-08-11 00:00:00,41.0,48.0,48.0,N,1,pit_aug,,,Pastick,48.0
10BL03104,66.541944,-146.054167,2010-08-11 00:00:00,13.0,140.0,140.0,N,1,pit_aug,,,Pastick,140.0
10BL03105,66.543889,-146.052222,2010-08-11 00:00:00,0.0,,170.0,N,0,pit_aug,,,Pastick,
10BL03201,66.638611,-145.231389,2010-08-12 00:00:00,14.0,90.0,90.0,N,1,pit_aug,,,Pastick,90.0
10BL03202,66.638611,-145.228889,2010-08-12 00:00:00,0.0,,200.0,N,0,pit_aug,,,Pastick,
10BL03203,66.6375,-145.230278,2010-08-12 00:00:00,0.0,130.0,130.0,N,1,pit_aug,,,Pastick,130.0
10BL03204,66.636944,-145.230833,2010-08-12 00:00:00,0.0,140.0,140.0,N,1,pit_aug,,,Pastick,140.0
10BL03301,66.586389,-146.035833,2010-08-13 00:00:00,0.0,,167.0,N,0,pit_aug,,,Pastick,
10BL03302,66.586389,-146.040556,2010-08-13 00:00:00,0.0,,183.0,N,0,pit_aug,,,Pastick,
10BL03303,66.585,-146.0425,2010-08-13 00:00:00,0.0,,158.0,N,0,pit_aug,,,Pastick,
10BL03304,66.5875,-146.037778,2010-08-13 00:00:00,0.0,,183.0,N,0,pit_aug,,,Pastick,
10BL03401,66.63,-146.033056,2010-08-14 00:00:00,0.0,72.0,72.0,N,1,pit_aug,,,Pastick,72.0
10BL03402,66.628056,-146.03,2010-08-14 00:00:00,15.0,100.0,100.0,N,1,pit_aug,,,Pastick,100.0
10BL03403,66.628889,-146.025,2010-08-14 00:00:00,0.0,120.0,120.0,N,1,pit_aug,,,Pastick,120.0
10BL03404,66.631111,-146.034167,2010-08-14 00:00:00,0.0,,183.0,N,0,pit_aug,,,Pastick,
10BL03501,66.620833,-145.833056,2010-08-15 00:00:00,6.0,101.0,101.0,N,1,pit_aug,,,Pastick,101.0
10BL03502,66.620556,-145.84,2010-08-15 00:00:00,11.0,109.0,109.0,N,1,pit_aug,,,Pastick,109.0
10BL03503,66.619444,-145.835833,2010-08-15 00:00:00,0.0,150.0,150.0,N,1,pit_aug,,,Pastick,150.0
10BL03504,66.620278,-145.833889,2010-08-15 00:00:00,5.0,78.0,78.0,N,1,pit_aug,,,Pastick,78.0
10BL03505,66.621944,-145.828056,2010-08-15 00:00:00,12.0,130.0,130.0,N,1,pit_aug,,,Pastick,130.0
10BL03601,66.631389,-145.710278,2010-08-16 00:00:00,7.0,109.0,109.0,N,1,pit_aug,,,Pastick,109.0
10BL03602,66.631389,-145.708889,2010-08-16 00:00:00,8.0,106.0,106.0,N,1,pit_aug,,,Pastick,106.0
10BL03701,66.631667,-145.705278,2010-08-16 00:00:00,0.0,,190.0,N,0,pit_aug,,,Pastick,
10BL03801,66.629167,-145.695556,2010-08-16 00:00:00,5.0,79.0,79.0,N,1,pit_aug,,,Pastick,79.0
10BL03802,66.243056,-144.775556,2010-08-16 00:00:00,0.0,,200.0,N,0,pit_aug,,,Pastick,
10BL03803,66.623611,-145.710833,2010-08-16 00:00:00,6.0,115.0,115.0,N,1,pit_aug,,,Pastick,115.0
10BL03804,66.616389,-145.679444,2010-08-16 00:00:00,0.0,152.0,152.0,N,1,pit_aug,,,Pastick,152.0
10BL03901,66.606111,-145.407778,2010-08-17 00:00:00,0.0,,200.0,N,0,pit_aug,,,Pastick,
10BL04001,66.603611,-145.432222,2010-08-17 00:00:00,9.0,111.0,111.0,N,1,pit_aug,,,Pastick,111.0
10BL04002,66.603889,-145.431389,2010-08-17 00:00:00,7.0,114.0,114.0,N,1,pit_aug,,,Pastick,114.0
10BL04003,66.603889,-145.431111,2010-08-17 00:00:00,18.0,117.0,117.0,N,1,pit_aug,,,Pastick,117.0
10BL04004,66.604167,-145.429444,2010-08-17 00:00:00,6.0,109.0,109.0,N,1,pit_aug,,,Pastick,109.0
10BL04005,66.604167,-145.428889,2010-08-17 00:00:00,12.0,122.0,122.0,N,1,pit_aug,,,Pastick,122.0
10BL04101,66.641111,-144.79,2010-08-18 00:00:00,0.0,150.0,150.0,N,1,pit_aug,,,Pastick,150.0
10BL04101B,66.640833,-144.786944,2010-08-18 00:00:00,0.0,152.0,152.0,N,1,pit_aug,,,Pastick,152.0
10BL04102,66.633611,-144.793611,2010-08-18 00:00:00,2.0,117.0,117.0,N,1,pit_aug,,,Pastick,117.0
10BL04103,66.6325,-144.796111,2010-08-18 00:00:00,0.0,200.0,200.0,N,1,pit_aug,,,Pastick,200.0
10BL04104,66.626389,-144.826667,2010-08-18 00:00:00,7.0,175.0,175.0,N,1,pit_aug,,,Pastick,175.0
10BL04201,66.631389,-144.811944,2010-08-18 00:00:00,0.0,,140.0,N,0,pit_aug,,,Pastick,
10BL04301,66.704444,-144.697222,2010-08-19 00:00:00,0.0,132.0,132.0,N,1,pit_aug,,,Pastick,132.0
10BL04302,66.703611,-144.717222,2010-08-19 00:00:00,0.0,139.0,139.0,N,1,pit_aug,,,Pastick,139.0
10BL04303,66.699167,-144.739167,2010-08-19 00:00:00,0.0,120.0,120.0,N,1,pit_aug,,,Pastick,120.0
10BL04304,66.711667,-144.779722,2010-08-19 00:00:00,16.0,181.0,181.0,N,1,pit_aug,,,Pastick,181.0
10BL04501,66.640556,-144.965556,2010-08-20 00:00:00,0.0,,170.0,N,0,pit_aug,,,Pastick,
10BL04502,66.636667,-144.980278,2010-08-20 00:00:00,0.0,,153.0,N,0,pit_aug,,,Pastick,
10BL04503,66.636667,-144.978333,2010-08-20 00:00:00,0.0,,50.0,N,0,pit_aug,,,Pastick,
10BL04504,66.632222,-145.032222,2010-08-20 00:00:00,0.0,85.0,85.0,N,1,pit_aug,,,Pastick,85.0
10BL04601,66.640556,-144.963611,2010-08-20 00:00:00,0.0,200.0,200.0,N,1,pit_aug,,,Pastick,200.0
10BL04602,66.630278,-144.998889,2010-08-20 00:00:00,0.0,,152.0,N,0,pit_aug,,,Pastick,
10BL04603,66.630556,-144.997778,2010-08-20 00:00:00,0.0,,152.0,N,0,pit_aug,,,Pastick,
10BL04604,66.654444,-145.055833,2010-08-20 00:00:00,0.0,,152.0,N,0,pit_aug,,,Pastick,
10BL04701,66.653611,-145.185,2010-08-21 00:00:00,0.0,,195.0,N,0,pit_aug,,,Pastick,
10BL04702,66.6525,-145.185556,2010-08-21 00:00:00,12.0,126.0,126.0,N,1,pit_aug,,,Pastick,126.0
10BL04703,66.653056,-145.181944,2010-08-21 00:00:00,0.0,200.0,200.0,N,1,pit_aug,,,Pastick,200.0
10BL04801,66.625556,-144.9,2010-08-23 00:00:00,0.0,,152.0,N,0,pit_aug,,,Pastick,
10BL04802,66.613611,-144.919444,2010-08-23 00:00:00,3.0,166.0,166.0,N,1,pit_aug,,,Pastick,166.0
10DM01801,66.495,-145.240556,2010-06-23 00:00:00,2.0,90.0,110.0,N,1,pit_aug,,,Pastick,90.0
10DM01802,66.494444,-145.235278,2010-06-23 00:00:00,15.0,,200.0,N,0,pit_aug,,,Pastick,
10DM01803,66.492778,-145.222222,2010-06-23 00:00:00,0.0,,100.0,N,0,pit_aug,,,Pastick,
10DM01901,66.550833,-145.4575,2010-06-24 00:00:00,10.0,78.0,78.0,N,1,pit_aug,,,Pastick,78.0
10DM01902,66.553056,-145.456944,2010-06-24 00:00:00,15.0,80.0,80.0,N,1,pit_aug,,,Pastick,80.0
10DM01903,66.553056,-145.465,2010-06-24 00:00:00,12.0,60.0,60.0,N,1,pit_aug,,,Pastick,60.0
10DM01904,66.554167,-145.465833,2010-06-24 00:00:00,7.0,85.0,85.0,N,1,pit_aug,,,Pastick,85.0
10DM01905,66.554167,-145.462222,2010-06-24 00:00:00,0.0,,85.0,N,0,pit_aug,,,Pastick,
10DM02001,66.384167,-145.472222,2010-06-25 00:00:00,0.0,,200.0,N,0,pit_aug,,,Pastick,
10DM02002,66.640556,-145.7875,2010-06-25 00:00:00,3.0,92.0,92.0,N,1,pit_aug,,,Pastick,92.0
10DM02003,66.644444,-145.784167,2010-06-25 00:00:00,5.0,,200.0,N,0,pit_aug,,,Pastick,
10DM02004,66.645,-145.786389,2010-06-25 00:00:00,12.0,102.0,102.0,N,1,pit_aug,,,Pastick,102.0
10DM02101,66.563333,-145.7975,2010-06-27 00:00:00,5.0,,120.0,N,0,pit_aug,,,Pastick,
10DM02102,66.563889,-145.798889,2010-06-27 00:00:00,4.0,,200.0,N,0,pit_aug,,,Pastick,
10DM02103,66.566944,-145.797778,2010-06-27 00:00:00,0.0,115.0,115.0,N,1,pit_aug,,,Pastick,115.0
11BB00401,65.425278,-144.835833,2011-06-22 00:00:00,28.0,28.0,200.0,N,1,pit_aug,,,Pastick,28.0
11BB00402,66.548611,-144.874722,2011-06-22 00:00:00,35.0,35.0,35.0,N,1,pit_aug,,,Pastick,35.0
11BB00403,65.4275,-144.830556,2011-06-22 00:00:00,30.0,30.0,30.0,N,1,pit_aug,,,Pastick,30.0
11BB00501,65.428611,-144.828611,2011-06-22 00:00:00,9.0,,75.0,N,0,pit_aug,,,Pastick,
11BB00601,65.432778,-144.781111,2011-06-23 00:00:00,16.0,,40.0,Y,0,pit_aug,,,Pastick,
11BB00602,65.431944,-144.7825,2011-06-23 00:00:00,14.0,45.0,45.0,N,1,pit_aug,,,Pastick,45.0
11BB00603,65.431111,-144.785,2011-06-23 00:00:00,45.0,45.0,45.0,N,1,pit_aug,,,Pastick,45.0
11BB00701,65.430278,-144.734444,2011-06-24 00:00:00,23.0,45.0,47.0,N,1,pit_aug,,,Pastick,45.0
11BB00702,65.430556,-144.731667,2011-06-24 00:00:00,27.0,27.0,45.0,N,1,pit_aug,,,Pastick,27.0
11BB00801,65.425278,-144.825,2011-11-02 00:00:00,7.0,,72.0,Y,0,pit_aug,,,Pastick,
11BB00901,65.431667,-144.715278,2011-06-25 00:00:00,33.0,49.0,49.0,N,1,pit_aug,,,Pastick,49.0
11BB00902,65.433333,-144.715,2011-11-02 00:00:00,13.0,,45.0,N,0,pit_aug,,,Pastick,
11BB00903,65.435833,-144.721389,2011-06-25 00:00:00,13.0,,70.0,N,0,pit_aug,,,Pastick,
11BB01201,65.335556,-145.356389,2011-07-03 00:00:00,8.0,,48.0,Y,0,pit_aug,,,Pastick,
11BB01202,65.333333,-145.3575,2011-07-03 00:00:00,13.0,,152.0,N,0,pit_aug,,,Pastick,
11BB01301,65.428333,-144.646111,2011-07-04 00:00:00,10.0,,55.0,Y,0,pit_aug,,,Pastick,
11BB01302,65.428889,-144.646944,2011-07-04 00:00:00,12.0,,65.0,Y,0,pit_aug,,,Pastick,
11BB01303,65.429444,-144.650556,2011-07-04 00:00:00,30.0,,42.0,Y,0,pit_aug,,,Pastick,
11BB01304,65.428611,-144.6575,2011-07-04 00:00:00,52.0,52.0,52.0,N,1,pit_aug,,,Pastick,52.0
11BB01305,65.428889,-144.660278,2011-07-04 00:00:00,37.0,42.0,42.0,N,1,pit_aug,,,Pastick,42.0
11BB01401,65.4275,-144.671944,2011-07-04 00:00:00,19.0,55.0,55.0,N,1,pit_aug,,,Pastick,55.0
11BB01501,65.291389,-146.236944,2011-07-05 00:00:00,6.0,,60.0,N,0,pit_aug,,,Pastick,
11BB01502,65.295556,-146.240833,2011-07-05 00:00:00,3.0,,60.0,Y,0,pit_aug,,,Pastick,
