easting_m,northing_m,elevation_m,twt_ns,alt_m
638522.4049,7040140.82,1178.454498,8.528331,0.4264
638522.4461,7040140.792,1178.448834,8.528331,0.4264
638522.4873,7040140.763,1178.443168,8.352489,0.4176
638522.5285,7040140.735,1178.437504,8.264568,0.4132
638522.566,7040140.702,1178.43048,8.264568,0.4132
638522.6032,7040140.669,1178.423323,8.352489,0.4176
638522.6404,7040140.635,1178.416168,8.792094,0.4396
638522.6775,7040140.602,1178.409012,9.055857,0.4528
638522.7147,7040140.568,1178.401857,9.231699,0.4616
638522.7479,7040140.531,1178.38714,9.495462,0.4748
638522.7797,7040140.493,1178.369778,9.847145,0.4924
638522.8156,7040140.458,1178.358625,10.022987,0.5011
638522.8558,7040140.428,1178.353821,10.022987,0.5011
638522.8959,7040140.399,1178.349018,10.022987,0.5011
638522.9361,7040140.369,1178.344215,10.022987,0.5011
638522.9762,7040140.339,1178.339411,9.935066,0.4968
638523.0164,7040140.309,1178.333741,9.847145,0.4924
638523.0572,7040140.28,1178.318313,9.583383,0.4792
638523.098,7040140.252,1178.302889,9.231699,0.4616
638523.1388,7040140.223,1178.287461,9.055857,0.4528
638523.1796,7040140.194,1178.272033,8.880015,0.444
638523.2204,7040140.165,1178.256607,8.880015,0.444
638523.2612,7040140.136,1178.24118,8.880015,0.444
638523.302,7040140.107,1178.225755,8.528331,0.4264
638523.3434,7040140.079,1178.20659,8.528331,0.4264
638523.3865,7040140.054,1178.178825,8.44041,0.422
638523.4295,7040140.028,1178.151065,8.44041,0.422
638523.4726,7040140.003,1178.123301,8.44041,0.422
638523.5195,7040139.986,1178.13514,8.792094,0.4396
638523.5667,7040139.969,1178.148927,9.055857,0.4528
638523.6138,7040139.952,1178.162714,9.231699,0.4616
638523.6569,7040139.929,1178.16846,9.31962,0.466
638523.6938,7040139.895,1178.162093,9.495462,0.4748
638523.7306,7040139.861,1178.155727,9.935066,0.4968
638523.7675,7040139.828,1178.14936,10.022987,0.5011
638523.805,7040139.795,1178.139889,10.022987,0.5011
638523.8438,7040139.763,1178.12368,9.935066,0.4968
638523.8827,7040139.732,1178.107467,9.935066,0.4968
638523.9216,7040139.7,1178.091258,9.935066,0.4968
638523.9601,7040139.668,1178.068541,9.891106,0.4946
638523.9984,7040139.636,1178.040549,9.847145,0.4924
638524.0367,7040139.604,1178.012561,9.759224,0.488
638524.075,7040139.572,1177.984568,9.671304,0.4836
638524.1133,7040139.54,1177.956578,9.583383,0.4792
638524.1532,7040139.51,1177.94662,9.671304,0.4836
638524.1942,7040139.481,1177.949383,9.935066,0.4968
638524.2352,7040139.453,1177.952146,10.110908,0.5055
638524.2762,7040139.424,1177.954908,10.198829,0.5099
638524.312,7040139.39,1177.952339,10.462592,0.5231
638524.3443,7040139.351,1177.946286,10.638434,0.5319
638524.3767,7040139.313,1177.940232,10.814276,0.5407
638524.4091,7040139.275,1177.93418,10.902197,0.5451
638524.4414,7040139.237,1177.928126,10.902197,0.5451
638524.4738,7040139.199,1177.922074,10.814276,0.5407
638524.5062,7040139.161,1177.900422,10.770315,0.5385
638524.5386,7040139.123,1177.870644,10.726355,0.5363
638524.571,7040139.085,1177.84087,10.374671,0.5187
638524.6042,7040139.048,1177.812193,10.374671,0.5187
638524.6451,7040139.019,1177.793699,10.638434,0.5319
638524.6859,7040138.99,1177.775203,10.814276,0.5407
638524.7268,7040138.961,1177.756705,11.078039,0.5539
638524.7677,7040138.932,1177.738212,11.078039,0.5539
638524.8085,7040138.903,1177.719714,11.078039,0.5539
638524.8494,7040138.875,1177.701222,11.078039,0.5539
638524.8896,7040138.845,1177.667734,11.078039,0.5539
638524.9296,7040138.815,1177.629813,11.078039,0.5539
638524.9696,7040138.785,1177.591891,10.902197,0.5451
638525.0097,7040138.755,1177.553969,10.814276,0.5407
638525.0452,7040138.72,1177.522212,10.814276,0.5407
638525.0775,7040138.682,1177.49493,10.814276,0.5407
638525.1098,7040138.644,1177.46765,10.814276,0.5407
638525.1421,7040138.606,1177.440377,10.814276,0.5407
638525.1744,7040138.568,1177.413095,10.814276,0.5407
638525.2067,7040138.529,1177.385819,10.814276,0.5407
638525.241,7040138.493,1177.365042,10.726355,0.5363
638525.2777,7040138.459,1177.352001,10.550513,0.5275
638525.3144,7040138.425,1177.338961,10.550513,0.5275
638525.3494,7040138.39,1177.333301,9.74582,0.4873
638525.3837,7040138.353,1177.32826,9.647377,0.4824
638525.4146,7040138.354,1177.304703,9.647377,0.4824
638531.9617,7040138.051,1176.851053,14.594876,0.7297
638531.9747,7040138.099,1176.850309,14.594876,0.7297
638531.9877,7040138.148,1176.849565,14.594876,0.7297
638532.0006,7040138.196,1176.848821,14.594876,0.7297
638532.0136,7040138.244,1176.848077,14.594876,0.7297
638532.0237,7040138.293,1176.84766,14.594876,0.7297
638532.0335,7040138.342,1176.84728,14.594876,0.7297
638532.0433,7040138.391,1176.846901,14.594876,0.7297
638532.0531,7040138.44,1176.846522,14.331113,0.7166
638532.0629,7040138.489,1176.846142,14.155272,0.7078
638532.0703,7040138.539,1176.83774,13.891509,0.6946
638532.0763,7040138.588,1176.824526,13.803588,0.6902
638532.0822,7040138.638,1176.811313,13.627746,0.6814
638532.0841,7040138.688,1176.847019,13.451904,0.6726
638532.0853,7040138.738,1176.900133,13.451904,0.6726
638532.0979,7040138.786,1176.901365,13.276062,0.6638
638532.1104,7040138.834,1176.902598,13.188141,0.6594
638532.1229,7040138.883,1176.90383,13.10022,0.655
638532.1355,7040138.931,1176.905062,13.012299,0.6506
638532.148,7040138.98,1176.906294,12.924378,0.6462
638532.1605,7040139.028,1176.907526,12.836457,0.6418
638532.1731,7040139.076,1176.908758,12.748537,0.6374
638532.1856,7040139.125,1176.90999,12.660616,0.633
638532.1981,7040139.173,1176.911222,12.660616,0.633
638532.1978,7040139.22,1176.909237,12.660616,0.633
638532.1753,7040139.265,1176.901747,12.660616,0.633
638532.1529,7040139.31,1176.894257,12.660616,0.633
638532.1307,7040139.354,1176.897034,12.660616,0.633
638532.109,7040139.399,1176.923987,12.660616,0.633
638532.0873,7040139.444,1176.950938,12.748537,0.6374
638532.0656,7040139.49,1176.977889,12.748537,0.6374
638532.0439,7040139.535,1177.004843,12.748537,0.6374
638532.0098,7040139.57,1177.027934,12.836457,0.6418
638531.9702,7040139.6,1177.049356,12.836457,0.6418
638531.9316,7040139.632,1177.072904,12.924378,0.6462
638531.8993,7040139.669,1177.099,13.012299,0.6506
638531.8622,7040139.703,1177.099,13.10022,0.655
638531.8297,7040139.741,1177.094785,13.10022,0.655
638531.798,7040139.78,1177.08988,13.10022,0.655
638531.7662,7040139.818,1177.084975,13.276062,0.6638
638531.7345,7040139.857,1177.08007,13.363983,0.6682
638531.7027,7040139.895,1177.075165,13.451904,0.6726
638531.671,7040139.934,1177.070261,13.451904,0.6726
638531.6324,7040139.966,1177.079118,13.451904,0.6726
638531.5934,7040139.997,1177.088748,13.451904,0.6726
638531.5545,7040140.028,1177.098375,13.451904,0.6726
638531.5156,7040140.06,1177.108004,13.539825,0.677
638531.4766,7040140.091,1177.117633,13.451904,0.6726
638531.439,7040140.124,1177.123993,13.363983,0.6682
638531.4025,7040140.158,1177.127641,13.276062,0.6638
638531.3661,7040140.192,1177.131288,13.10022,0.655
638531.3296,7040140.227,1177.134936,13.10022,0.655
638531.2931,7040140.261,1177.138583,12.924378,0.6462
638531.2566,7040140.295,1177.142231,12.748537,0.6374
638531.2152,7040140.323,1177.142477,12.572695,0.6286
638531.1724,7040140.349,1177.141814,12.396853,0.6198
638531.1296,7040140.374,1177.14115,12.308932,0.6154
638530.7757,7040140.507,1177.05583,12.221011,0.6111
638530.7339,7040140.534,1177.038366,11.781406,0.5891
638530.692,7040140.561,1177.020899,11.517643,0.5759
638530.6501,7040140.589,1177.003432,11.385762,0.5693
638530.6082,7040140.616,1176.985967,11.253881,0.5627
638530.5663,7040140.643,1176.968501,11.078039,0.5539
638530.5244,7040140.67,1176.951037,10.814276,0.5407
638530.4777,7040140.688,1176.908132,10.638434,0.5319
638530.4309,7040140.706,1176.865179,10.462592,0.5231
638530.3841,7040140.724,1176.822227,10.022987,0.5011
638530.3404,7040140.746,1176.799524,9.847145,0.4924
638530.3047,7040140.781,1176.830738,9.759224,0.488
638530.2675,7040140.807,1176.8592,9.583383,0.4792
638530.2223,7040140.786,1176.873051,9.729918,0.4865
638530.1794,7040140.802,1176.884631,9.876452,0.4938
638530.137,7040140.829,1176.895599,10.022987,0.5011
638530.0947,7040140.855,1176.906564,10.110908,0.5055
638530.0523,7040140.882,1176.917532,10.154869,0.5077
638530.01,7040140.909,1176.928499,10.198829,0.5099
638529.9646,7040140.929,1176.92685,10.198829,0.5099
638529.9188,7040140.949,1176.923199,10.198829,0.5099
638529.8729,7040140.969,1176.919549,10.110908,0.5055
638529.827,7040140.989,1176.915898,10.022987,0.5011
638529.781,7040141.009,1176.910596,9.759224,0.488
638529.7344,7040141.027,1176.898937,9.407541,0.4704
638529.6878,7040141.045,1176.887276,9.407541,0.4704
638529.6411,7040141.063,1176.875616,9.407541,0.4704
638529.5945,7040141.081,1176.863955,9.407541,0.4704
638529.5497,7040141.102,1176.84868,9.407541,0.4704
638529.516,7040141.139,1176.812323,9.407541,0.4704
638529.4823,7040141.175,1176.775961,9.31962,0.466
638529.4486,7040141.212,1176.739598,9.231699,0.4616
638529.4149,7040141.249,1176.703235,9.055857,0.4528
638529.3812,7040141.286,1176.666873,8.880015,0.444
638529.3475,7040141.323,1176.630516,8.662951,0.4331
638529.3152,7040141.361,1176.621417,8.564508,0.4282
638529.2829,7040141.4,1176.612712,8.466065,0.4233
638529.2506,7040141.438,1176.604006,8.26918,0.4135
638529.2183,7040141.476,1176.5953,8.26918,0.4135
638528.5096,7040141.91,1176.523774,9.231699,0.4616
638528.4798,7040141.95,1176.520497,9.495462,0.4748
638528.4426,7040141.983,1176.510523,9.583383,0.4792
638528.404,7040142.015,1176.499351,9.671304,0.4836
638528.3654,7040142.047,1176.48818,9.715264,0.4858
638528.3267,7040142.079,1176.477008,9.759224,0.488
638528.2842,7040142.104,1176.466335,10.022987,0.5011
638528.2386,7040142.124,1176.456068,10.154869,0.5077
638528.1929,7040142.145,1176.4458,10.28675,0.5143
638528.1481,7040142.167,1176.427183,10.462592,0.5231
638528.1036,7040142.19,1176.405428,10.550513,0.5275
638528.0591,7040142.213,1176.383674,10.550513,0.5275
638528.0146,7040142.235,1176.362696,10.726355,0.5363
638527.9697,7040142.257,1176.356558,11.16596,0.5583
638527.9249,7040142.279,1176.350421,11.429722,0.5715
638527.88,7040142.302,1176.344283,11.605564,0.5803
638527.833,7040142.318,1176.345272,11.781406,0.5891
638527.7855,7040142.334,1176.348145,11.693485,0.5847
638527.7391,7040142.352,1176.348619,11.605564,0.5803
638527.6946,7040142.375,1176.344724,11.429722,0.5715
638527.6501,7040142.398,1176.340723,11.253881,0.5627
638527.6059,7040142.421,1176.334416,10.990118,0.5495
638527.5617,7040142.445,1176.328111,10.814276,0.5407
638527.5176,7040142.468,1176.321806,10.726355,0.5363
638527.4734,7040142.491,1176.3155,10.726355,0.5363
638527.4348,7040142.523,1176.316603,10.726355,0.5363
638527.398,7040142.557,1176.320019,10.667741,0.5334
638527.3611,7040142.59,1176.323435,10.609127,0.5305
638527.3211,7040142.617,1176.323559,10.550513,0.5275
638527.2716,7040142.624,1176.313761,10.198829,0.5099
638527.222,7040142.63,1176.303961,9.407541,0.4704
638527.1747,7040142.642,1176.297529,9.143778,0.4572
638527.1376,7040142.675,1176.305671,8.704173,0.4352
638527.1004,7040142.709,1176.313815,8.264568,0.4132
638527.0632,7040142.742,1176.321959,7.824964,0.3912
638527.0408,7040142.786,1176.311771,7.47328,0.3737
638527.0235,7040142.833,1176.29545,7.033675,0.3517
638527.0066,7040142.88,1176.306884,6.681992,0.3341
638526.9898,7040142.927,1176.321025,6.330308,0.3165
638526.973,7040142.974,1176.335164,5.978624,0.2989
638526.9526,7040143.02,1176.35988,5.890703,0.2945
638526.929,7040143.064,1176.394495,5.802782,0.2901
638519.3225,7040148.899,1179.925921,8.352489,0.4176
638519.2938,7040148.94,1179.962493,8.176648,0.4088
638519.2651,7040148.981,1179.999059,8.088727,0.4044
638519.2375,7040149.023,1180.022996,8.000806,0.4
638519.2105,7040149.065,1180.038207,8.088727,0.4044
638519.1836,7040149.107,1180.053417,8.176648,0.4088
638519.1566,7040149.149,1180.068628,8.176648,0.4088
638519.1297,7040149.191,1180.083837,8.352489,0.4176
638519.1027,7040149.233,1180.09905,8.352489,0.4176
638519.0758,7040149.276,1180.114261,8.44041,0.422
638519.0472,7040149.316,1180.129444,8.44041,0.422
638519.0028,7040149.339,1180.144391,8.352489,0.4176
638518.9584,7040149.362,1180.159336,8.352489,0.4176
638518.914,7040149.385,1180.174283,8.264568,0.4132
638518.8696,7040149.408,1180.189231,8.088727,0.4044
638518.8246,7040149.43,1180.205523,7.912885,0.3956
638518.7774,7040149.446,1180.226819,7.824964,0.3912
638518.7302,7040149.463,1180.24811,7.824964,0.3912
638518.6831,7040149.479,1180.269404,7.649122,0.3825
638518.6373,7040149.498,1180.291428,7.649122,0.3825
638518.5985,7040149.53,1180.316911,7.561201,0.3781
638518.5596,7040149.561,1180.342396,7.47328,0.3737
638518.5208,7040149.593,1180.367877,7.47328,0.3737
638518.4818,7040149.624,1180.3893,7.47328,0.3737
638518.4427,7040149.655,1180.406409,7.47328,0.3737
638518.4037,7040149.686,1180.423514,7.47328,0.3737
638518.3646,7040149.718,1180.440624,7.47328,0.3737
638518.3255,7040149.749,1180.457731,7.737043,0.3869
638518.2871,7040149.781,1180.465411,7.824964,0.3912
638518.2488,7040149.813,1180.470865,7.912885,0.3956
638518.2105,7040149.845,1180.476317,8.000806,0.4
638518.1723,7040149.877,1180.481771,8.000806,0.4
638518.134,7040149.91,1180.487224,8.000806,0.4
638518.0958,7040149.942,1180.492678,8.000806,0.4
638518.0575,7040149.974,1180.498131,8.088727,0.4044
638518.0192,7040150.006,1180.503584,8.264568,0.4132
638517.982,7040150.039,1180.511799,8.352489,0.4176
638517.9493,7040150.077,1180.531774,8.528331,0.4264
638517.9165,7040150.115,1180.551753,8.528331,0.4264
638517.8838,7040150.153,1180.571732,8.528331,0.4264
638517.8495,7040150.189,1180.586659,8.616252,0.4308
638517.8145,7040150.225,1180.599278,8.792094,0.4396
638517.7795,7040150.26,1180.611897,8.967936,0.4484
638517.7445,7040150.296,1180.624516,9.143778,0.4572
638517.7093,7040150.332,1180.636756,9.31962,0.466
638517.6727,7040150.366,1180.64515,9.407541,0.4704
638517.636,7040150.4,1180.653546,9.583383,0.4792
638517.5994,7040150.434,1180.661942,9.759224,0.488
638517.5627,7040150.468,1180.670338,9.847145,0.4924
638517.5261,7040150.502,1180.678734,10.022987,0.5011
638517.4895,7040150.536,1180.687128,10.022987,0.5011
638517.4571,7040150.574,1180.699691,10.198829,0.5099
638517.4269,7040150.614,1180.714419,9.935066,0.4968
638517.3968,7040150.653,1180.729147,9.847145,0.4924
638517.3666,7040150.693,1180.743877,9.847145,0.4924
638517.3365,7040150.733,1180.758604,9.671304,0.4836
638517.2926,7040150.756,1180.76291,10.022987,0.5011
638517.2614,7040150.795,1180.793971,10.374671,0.5187
638517.2302,7040150.834,1180.825034,10.550513,0.5275
638517.199,7040150.873,1180.856097,10.726355,0.5363
638517.1608,7040150.903,1180.868914,10.902197,0.5451
638517.1152,7040150.924,1180.862589,10.902197,0.5451
638517.0696,7040150.944,1180.856266,10.990118,0.5495
638517.0241,7040150.965,1180.849941,10.990118,0.5495
638516.9785,7040150.985,1180.843617,11.078039,0.5539
638516.9329,7040151.006,1180.837293,11.253881,0.5627
638516.8873,7040151.026,1180.830969,11.253881,0.5627
638516.8459,7040151.054,1180.831061,11.341801,0.5671
638516.8082,7040151.086,1180.836832,11.341801,0.5671
638516.7704,7040151.119,1180.842603,11.429722,0.5715
638516.7326,7040151.152,1180.848373,11.253881,0.5627
638516.6949,7040151.185,1180.854144,11.078039,0.5539
638516.6547,7040151.214,1180.8719,10.902197,0.5451
638516.6141,7040151.244,1180.891747,10.902197,0.5451
638516.5735,7040151.273,1180.911591,10.902197,0.5451
638516.5329,7040151.302,1180.931435,10.902197,0.5451
638516.4923,7040151.331,1180.951282,10.990118,0.5495
638516.4517,7040151.36,1180.971122,11.16596,0.5583
638516.4092,7040151.379,1180.968412,11.341801,0.5671
638516.3611,7040151.365,1180.898178,11.517643,0.5759
638516.3354,7040151.376,1180.912804,11.517643,0.5759
638516.3402,7040151.423,1181.045267,11.517643,0.5759
638516.3026,7040151.456,1181.038763,11.517643,0.5759
638516.265,7040151.489,1181.032258,11.517643,0.5759
638516.2274,7040151.522,1181.025754,11.605564,0.5803
638516.1898,7040151.555,1181.019251,11.605564,0.5803
638516.1522,7040151.588,1181.012747,11.781406,0.5891
638516.1146,7040151.621,1181.006243,11.869327,0.5935
638516.0771,7040151.654,1180.999738,12.045169,0.6023
638516.0365,7040151.683,1181.012167,12.221011,0.6111
638515.9955,7040151.712,1181.02702,11.957248,0.5979
638515.9545,7040151.74,1181.041875,12.308932,0.6154
638515.9136,7040151.769,1181.056728,12.924378,0.6462
638515.8726,7040151.798,1181.071583,13.276062,0.6638
638515.8316,7040151.826,1181.086438,13.627746,0.6814
638515.7907,7040151.855,1181.101289,13.97943,0.699
638515.7497,7040151.884,1181.116144,14.243193,0.7122
638515.7092,7040151.913,1181.132274,14.419034,0.721
638512.6218,7040154.207,1181.949955,9.055857,0.4528
638512.5816,7040154.236,1181.951175,9.143778,0.4572
638512.5477,7040154.273,1181.959977,9.231699,0.4616
638512.5138,7040154.309,1181.968777,9.231699,0.4616
638512.4799,7040154.346,1181.977578,9.231699,0.4616
638512.446,7040154.383,1181.986379,9.231699,0.4616
638512.4122,7040154.42,1181.995178,9.231699,0.4616
638512.3732,7040154.45,1181.998675,9.143778,0.4572
638512.3302,7040154.476,1181.9981,9.055857,0.4528
638512.2873,7040154.501,1181.997526,8.880015,0.444
638512.2446,7040154.527,1181.996036,8.880015,0.444
638512.2048,7040154.558,1181.98463,8.880015,0.444
638512.1662,7040154.589,1181.98445,9.055857,0.4528
638512.1288,7040154.623,1181.99521,9.187738,0.4594
638512.0915,7040154.656,1182.005969,9.31962,0.466
638512.0541,7040154.689,1182.016728,9.451501,0.4726
638512.0177,7040154.723,1182.011403,9.583383,0.4792
638511.98,7040154.751,1181.963614,9.671304,0.4836
638511.9301,7040154.748,1181.883805,9.759224,0.488
638511.8876,7040154.77,1181.857332,9.847145,0.4924
638511.8475,7040154.8,1181.848462,9.671304,0.4836
638511.8075,7040154.83,1181.839592,9.583383,0.4792
638511.7674,7040154.86,1181.830721,9.583383,0.4792
638511.7274,7040154.89,1181.821851,9.495462,0.4748
638511.6916,7040154.924,1181.846079,9.495462,0.4748
638511.657,7040154.961,1181.879042,9.495462,0.4748
638511.6223,7040154.997,1181.912001,9.495462,0.4748
638511.5877,7040155.033,1181.944964,9.583383,0.4792
638511.5501,7040155.065,1181.957966,9.671304,0.4836
638511.5102,7040155.095,1181.954225,9.847145,0.4924
638511.4702,7040155.126,1181.950484,9.935066,0.4968
638511.4303,7040155.156,1181.946744,10.110908,0.5055
638511.3903,7040155.186,1181.943003,10.198829,0.5099
638511.3504,7040155.216,1181.939262,10.374671,0.5187
638511.3105,7040155.246,1181.935522,10.374671,0.5187
638511.2744,7040155.28,1181.937087,10.814276,0.5407
638511.241,7040155.317,1181.94229,10.902197,0.5451
638511.2076,7040155.355,1181.947493,11.341801,0.5671
638511.1742,7040155.392,1181.952698,11.605564,0.5803
638511.1388,7040155.426,1181.956038,11.605564,0.5803
638511.0941,7040155.449,1181.950481,11.605564,0.5803
638511.0494,7040155.471,1181.944924,11.605564,0.5803
638511.0047,7040155.493,1181.939367,11.605564,0.5803
638510.9603,7040155.516,1181.934339,11.605564,0.5803
638510.926,7040155.553,1181.944254,11.605564,0.5803
638510.8918,7040155.589,1181.95417,11.693485,0.5847
638510.8575,7040155.626,1181.964084,11.781406,0.5891
638510.8223,7040155.661,1181.973602,11.957248,0.5979
638510.778,7040155.684,1181.979574,12.13309,0.6067
638510.7338,7040155.707,1181.985545,12.221011,0.6111
638510.6896,7040155.731,1181.991517,12.308932,0.6154
638510.6454,7040155.754,1181.997488,12.484774,0.6242
638510.6011,7040155.777,1182.00346,12.572695,0.6286
638510.5569,7040155.801,1182.009432,12.748537,0.6374
638510.5124,7040155.823,1182.014298,12.748537,0.6374
638510.4646,7040155.838,1182.003898,12.748537,0.6374
638510.4168,7040155.852,1181.9935,12.748537,0.6374
638510.3735,7040155.872,1181.990815,12.748537,0.6374
638510.3507,7040155.917,1182.022633,12.748537,0.6374
638510.3279,7040155.961,1182.054449,12.836457,0.6418
638510.3018,7040156.003,1182.08334,12.924378,0.6462
638510.2594,7040156.03,1182.097473,13.10022,0.655
638510.2171,7040156.056,1182.111609,13.276062,0.6638
638510.1747,7040156.083,1182.125743,13.276062,0.6638
638508.7329,7040156.956,1181.981454,11.253881,0.5627
638508.6849,7040156.97,1182.029282,11.429722,0.5715
638508.6369,7040156.979,1182.058996,11.429722,0.5715
638508.5886,7040156.966,1182.011739,11.605564,0.5803
638508.5404,7040156.953,1181.964483,11.825367,0.5913
638508.4956,7040156.959,1181.950861,12.045169,0.6023
638508.4549,7040156.988,1181.976616,12.221011,0.6111
638508.4336,7040157.03,1182.014665,12.396853,0.6198
638508.4216,7040157.079,1182.058652,12.572695,0.6286
638508.3925,7040157.117,1182.080339,12.748537,0.6374
638508.3534,7040157.148,1182.08883,12.748537,0.6374
638508.3142,7040157.179,1182.097326,12.748537,0.6374
638508.2751,7040157.21,1182.090259,12.748537,0.6374
638508.236,7040157.241,1182.079372,12.748537,0.6374
638508.2035,7040157.279,1182.088785,12.748537,0.6374
638508.1711,7040157.317,1182.098909,12.748537,0.6374
638508.1388,7040157.355,1182.109037,12.748537,0.6374
638508.1065,7040157.393,1182.119167,12.924378,0.6462
638508.0741,7040157.432,1182.129295,13.012299,0.6506
638508.0365,7040157.463,1182.13521,13.144181,0.6572
638507.9921,7040157.486,1182.13569,13.276062,0.6638
638507.9477,7040157.509,1182.136171,13.363983,0.6682
638507.9033,7040157.532,1182.136652,13.539825,0.677
638507.8597,7040157.556,1182.138392,13.803588,0.6902
638507.8183,7040157.584,1182.143441,13.803588,0.6902
638507.7769,7040157.612,1182.148488,13.803588,0.6902
638507.7355,7040157.64,1182.153536,13.803588,0.6902
638507.6941,7040157.668,1182.158584,13.803588,0.6902
638507.6527,7040157.696,1182.163632,13.803588,0.6902
638507.6095,7040157.721,1182.165729,13.671706,0.6836
638507.5647,7040157.744,1182.165218,13.539825,0.677
638507.5198,7040157.766,1182.164707,13.451904,0.6726
638507.475,7040157.788,1182.164196,13.556955,0.6778
638507.4396,7040157.821,1182.18009,13.613208,0.6807
638507.4101,7040157.862,1182.206154,13.669461,0.6835
638507.3805,7040157.902,1182.232206,13.725714,0.6863
638507.3496,7040157.941,1182.258381,13.781967,0.6891
638507.314,7040157.976,1182.284926,13.831188,0.6916
638507.2784,7040158.011,1182.311471,13.88041,0.694
638507.2429,7040158.046,1182.338016,13.929631,0.6965
638507.2073,7040158.082,1182.364554,13.978852,0.6989
638507.1718,7040158.117,1182.391098,13.978852,0.6989
638507.1362,7040158.152,1182.417643,13.978852,0.6989
638507.0929,7040158.145,1182.402507,13.978852,0.6989
638507.0494,7040158.133,1182.37803,13.978852,0.6989
638507.0203,7040158.173,1182.378255,13.978852,0.6989
638506.9912,7040158.214,1182.378479,13.978852,0.6989
638506.9622,7040158.255,1182.378704,14.175738,0.7088
638506.9331,7040158.295,1182.378929,14.372623,0.7186
638506.9089,7040158.339,1182.393679,14.569508,0.7285
638506.8871,7040158.384,1182.41511,14.569508,0.7285
638506.8652,7040158.429,1182.436542,14.766393,0.7383
638506.8434,7040158.474,1182.457974,14.963278,0.7482
638506.8216,7040158.519,1182.479406,14.963278,0.7482
638506.7997,7040158.564,1182.500837,14.963278,0.7482
638506.7738,7040158.605,1182.514217,14.963278,0.7482
638506.7318,7040158.632,1182.495206,14.963278,0.7482
638506.6897,7040158.659,1182.476194,14.569508,0.7285
638506.6476,7040158.686,1182.457183,14.175738,0.7088
638506.6062,7040158.714,1182.445545,13.781967,0.6891
638506.5673,7040158.746,1182.46313,13.585082,0.6793
638506.5284,7040158.777,1182.480719,13.53586,0.6768
638506.4896,7040158.809,1182.498308,13.486639,0.6743
638506.4507,7040158.84,1182.515899,13.437418,0.6719
638506.4097,7040158.869,1182.529144,13.388197,0.6694
638504.4088,7040159.987,1182.571093,14.770718,0.7385
638504.3593,7040159.994,1182.557128,14.770718,0.7385
638504.3098,7040160.001,1182.543162,14.506955,0.7253
638504.2684,7040160.029,1182.545946,14.243193,0.7122
638504.2271,7040160.057,1182.548926,13.97943,0.699
638504.1857,7040160.085,1182.551907,13.627746,0.6814
638504.1444,7040160.113,1182.554889,13.451904,0.6726
638504.1031,7040160.141,1182.557869,13.188141,0.6594
638504.0617,7040160.169,1182.56085,12.748537,0.6374
638504.0204,7040160.198,1182.56383,12.484774,0.6242
638503.9791,7040160.226,1182.566812,12.396853,0.6198
638503.9377,7040160.254,1182.569792,12.13309,0.6067
638503.8964,7040160.282,1182.572773,11.869327,0.5935
638503.8544,7040160.309,1182.57061,11.605564,0.5803
638503.8107,7040160.333,1182.553282,11.429722,0.5715
638503.767,7040160.357,1182.535944,11.253881,0.5627
638503.7232,7040160.382,1182.518606,11.253881,0.5627
638503.6795,7040160.406,1182.50127,11.253881,0.5627
638503.6357,7040160.43,1182.483934,11.253881,0.5627
638503.592,7040160.454,1182.4666,11.253881,0.5627
638503.5456,7040160.471,1182.455441,11.341801,0.5671
638503.4965,7040160.481,1182.450363,11.341801,0.5671
638503.4475,7040160.491,1182.445284,11.341801,0.5671
638503.3985,7040160.501,1182.440206,11.341801,0.5671
638503.3703,7040160.541,1182.39666,11.429722,0.5715
638503.3425,7040160.583,1182.365386,11.957248,0.5979
638503.3126,7040160.623,1182.38622,12.045169,0.6023
638503.2828,7040160.663,1182.407056,12.484774,0.6242
638503.2529,7040160.703,1182.427888,12.748537,0.6374
638503.2296,7040160.747,1182.468042,12.924378,0.6462
638503.2139,7040160.794,1182.530326,13.012299,0.6506
638503.1981,7040160.842,1182.59261,13.188141,0.6594
638503.1824,7040160.889,1182.654895,13.363983,0.6682
638503.1667,7040160.937,1182.717179,13.539825,0.677
638503.1509,7040160.984,1182.779444,13.627746,0.6814
638503.1352,7040161.032,1182.841728,13.627746,0.6814
638503.1194,7040161.079,1182.904013,13.363983,0.6682
638503.1037,7040161.126,1182.966297,13.10022,0.655
638503.0585,7040161.148,1182.957927,13.10022,0.655
638503.0131,7040161.168,1182.948754,13.10022,0.655
638502.9677,7040161.189,1182.939577,12.924378,0.6462
638502.9222,7040161.21,1182.930401,12.924378,0.6462
638502.8772,7040161.232,1182.922191,12.484774,0.6242
638502.8363,7040161.26,1182.924453,12.221011,0.6111
638502.7954,7040161.289,1182.926714,11.869327,0.5935
638502.7545,7040161.318,1182.928975,11.429722,0.5715
638502.7136,7040161.347,1182.931237,10.990118,0.5495
638502.6727,7040161.376,1182.933498,9.583383,0.4792
638502.6272,7040161.395,1182.945574,9.407541,0.4704
638502.5803,7040161.413,1182.960444,9.407541,0.4704
638502.5335,7040161.43,1182.975322,9.495462,0.4748
638502.4866,7040161.448,1182.990196,9.495462,0.4748
638502.4413,7040161.469,1182.99933,9.495462,0.4748
638502.3972,7040161.492,1183.003622,9.671304,0.4836
638502.3532,7040161.516,1183.007914,10.022987,0.5011
638502.3092,7040161.54,1183.012207,10.198829,0.5099
638502.2639,7040161.561,1183.011853,10.28675,0.5143
