site_id,source,date,lat,lon,pf_observed,pf_depth,pf_depth_std,n_measurements,thaw_depth,obs_limit,method,timeSinceFire,org_thick,burn_unburn,measured_thaw_depth,measured_date
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.36455,-150.5964,1,51.85,8.73,20,51.85,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.384466,-150.928384,1,49.3,3.93,20,49.3,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.38447,-150.9284,1,62.75,6.8,20,62.75,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.39745,-150.7002,1,67.6,5.51,20,67.6,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2014-08-18,69.397455,-150.700217,1,55.65,5.89,20,55.65,,unknown,,,unburned,,
Anaktuvuk River fire,Talucci_2024,2019-09-04,69.42972,-150.8732,1,56.35,9.48,20,56.35,,unknown,12,,burned,,
Anaktuvuk River fire,Talucci_2024,2014-08-19,69.429722,-150.873225,1,47.8,9.08,20,47.8,,unknown,7,,burned,,
B2,Talucci_2024,2012-09-02,69.469,162.179,1,42.46,10.45,63,42.46,,unknown,40,6.6,burned,,
U2,Talucci_2024,2013-08-30,69.471,162.214,1,48.14,12.94,63,48.14,,unknown,,6.8,unburned,,
B4,Talucci_2024,2013-08-30,69.474,162.207,1,43.76,8.33,54,43.76,,unknown,41,6.3,burned,,
B1,Talucci_2024,2012-09-03,69.476,162.149,1,44.29,10.69,63,44.29,,unknown,40,8.9,burned,,
B3,Talucci_2024,2013-09-07,69.487,162.138,1,42.92,11.9,63,42.92,,unknown,41,8.5,burned,,
U1,Talucci_2024,2012-09-02,69.487,162.157,1,37.6,11.35,63,37.6,,unknown,,7.4,unburned,,
U3,Talucci_2024,2013-09-07,69.506,162.125,1,56.05,15.05,63,56.05,,unknown,,3.7,unburned,,
U4,Talucci_2024,2013-09-07,69.514,162.109,1,58.3,15.87,63,58.3,,unknown,,4.5,unburned,,
Kokolik Unburned,Talucci_2024,2013-09-03,69.5304,-161.753,1,55.74,14.69,80,55.74,,unknown,,,unburned,,
Kokolik Burned,Talucci_2024,2013-09-03,69.53107,-161.826,1,42.3,8.44,80,42.3,,unknown,36,,burned,,
Jones Old Burn,Talucci_2024,2014-09-08,69.91481,-159.532,1,40.87,9.01,200,40.87,,unknown,114,,burned,,
Jones Old Burn,Talucci_2024,2014-09-08,69.92933,-157.419,1,43.12,7.01,40,43.12,,unknown,114,,burned,,
DCKUN Unburned,Talucci_2024,2012-09-14,69.94583,-158.858,1,42.94,8.09,80,42.94,,unknown,,,unburned,,
Jones Old Burn,Talucci_2024,2014-09-08,69.94794,-158.906,1,42.4,7.65,120,42.4,,unknown,,,unburned,,
DCKN Burned,Talucci_2024,2012-09-14,69.95472,-159.049,1,42.38,7.49,80,42.38,,unknown,19,,burned,,
