site_id,lat,lon,date,pf_observed,pf_depth,thaw_depth,obs_limit,method,source,candidate_type,absence_latitude_threshold_abs_ge,pedon_key,site_key,pedlabsampnum,upedonid,usiteid,country_key,state_key,county_key,mlra_key,ssa_key,frozen_horizons,all_horizons,n_frozen_layers,n_layers,corr_classification_name,corr_taxorder,corr_taxsuborder,corr_taxgrtgroup,corr_taxsubgrp,samp_classification_name,samp_taxorder,samp_taxsuborder,samp_taxgrtgroup,samp_taxsubgrp,SSL_classification_name,SSL_taxorder,SSL_taxsuborder,SSL_taxgrtgroup,SSL_taxsubgrp
S1993AK185007,67.5716629,-149.7899933,1993-06-22,1,50.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20341,20341,93P0614,S1993AK185007,S1993AK185007,244,3946,4277.0,,,Cf,Oi/Oe|Oa|Bw|Cf,1,4,"Coarse-loamy, mixed Histic Cryaquepts",inceptisols,aquepts,cryaquepts,histic cryaquepts,"Coarse-loamy, mixed Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,"Coarse-loamy, mixed Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts
S1993AK185009,67.4377747,-150.1450043,1993-06-01,1,54.0,,108.0,pit,NCSS_Lab_Data_Mart,presence,,20343,20343,93P0616,S1993AK185009,S1993AK185009,244,3946,4277.0,,,Oef|Oef|Oef,Oi|Oe1|Oe2|C1|Oef|Oef|Oef,3,7,Euic Pergelic Cryohemists,histosols,hemists,cryohemists,pergelic cryohemists,Euic Pergelic Cryohemist,histosols,hemists,cryohemists,pergelic cryohemists,Euic Pergelic Cryohemist,histosols,hemists,cryohemists,pergelic cryohemists
S1993AK185010,67.2002792,-150.2702789,1993-06-01,1,51.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,20344,20344,93P0617,S1993AK185010,S1993AK185010,244,3946,4277.0,,,Cfg,Oi|Oe|Oa|Bg|Cfg,1,5,"Coarse-loamy, mixed Pergelic Ruptic-Histic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Coarse-loamy, mixed Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts,"Coarse-loamy, mixed Pergelic Ruptic-Histic Cryaquept",inceptisols,aquepts,cryaquepts,pergelic ruptic-histic cryaquepts
S1995AK185001,70.2830582,-148.8891602,1995-07-04,1,41.0,,60.0,pit,NCSS_Lab_Data_Mart,presence,,22024,22024,95P0626,S1995AK185001,S1995AK185001,244,3946,4277.0,,,Cf,Oi|Oa|Bg|Oab|Cf,1,5,"Coarse-loamy, mixed, subactive, pergelic Glacic Historthel",gelisols,orthels,historthels,glacic historthels,,,,,,,,,,
S1995AK185002,70.2750015,-148.9167786,1995-07-04,1,39.0,,54.0,pit,NCSS_Lab_Data_Mart,presence,,22025,22025,95P0627,S1995AK185002,S1995AK185002,244,3946,4277.0,,,Cf,Oe|Oe/A|Cf,1,5,"Fine-loamy, mixed, subactive, pergelic Typic Historthel",gelisols,orthels,historthels,typic historthels,,,,,,,,,,
S1995AK185003,70.2748337,-148.915863,1995-07-05,1,43.0,,84.0,pit,NCSS_Lab_Data_Mart,presence,,22026,22026,95P0628,S1995AK185003,S1995AK185003,244,3946,4277.0,,,Cf/wfm,Oe1|Oa|Oe2|Bg|Oab|Cf/wfm,1,6,"Fine-silty, mixed, subactive, pergelic Glacic Historthel",gelisols,orthels,historthels,glacic historthels,,,,,,,,,,
S1995AK185005,69.9350281,-148.8080597,1995-07-06,1,52.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,22028,22028,95P0630,S1995AK185005,S1995AK185005,244,3946,4277.0,,,Cf,Oi|Oe|A|O/A|Bg|Cf,1,6,"Coarse-loamy, mixed, subactive, pergelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,,,,,,,,,,
S1995AK185006,69.9333344,-148.8000031,1995-07-06,1,51.0,,70.0,pit,NCSS_Lab_Data_Mart,presence,,22029,22029,95P0631,S1995AK185006,S1995AK185006,244,3946,4277.0,,,Oa/Bgf|CF,Oe|Bg|Oa/Bgf|CF,2,4,"Coarse-silty, mixed, subactive, pergelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,,,,,,,,,,
S1995AK185007,68.6243057,-149.6167297,1995-07-07,1,30.0,,55.0,pit,NCSS_Lab_Data_Mart,presence,,22030,22030,95P0632,S1995AK185007,S1995AK185007,244,3946,4277.0,,,Cf,Oi|Oe|Bw|Oe/A|Bg|Cf,1,6,"Fine-loamy, mixed, subactive, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,,,,,,,,,,
S1995AK185008,68.6243057,-149.6167297,1995-07-07,1,32.0,,50.0,pit,NCSS_Lab_Data_Mart,presence,,22031,22031,95P0633,S1995AK185008,S1995AK185008,244,3946,4277.0,,,Cf,Oi|Oe|Bg|Cf,1,4,"Fine-silty, mixed, subactive, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,,,,,,,,,,
S1995AK185009,68.6243057,-149.6167297,1995-07-07,1,50.0,,70.0,pit,NCSS_Lab_Data_Mart,presence,,22032,22032,95P0634,S1995AK185009,S1995AK185009,244,3946,4277.0,,,Cf,Oi|Oe|Bg/Oe|Cf,1,4,"Fine-silty, mixed, subactive, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,,,,,,,,,,
S1995AK185010,68.6107788,-149.312561,1995-07-08,1,50.0,,80.0,pit,NCSS_Lab_Data_Mart,presence,,22033,22033,95P0635,S1995AK185010,S1995AK185010,244,3946,4277.0,,,Oaf|Oaf|Oaf|Oaf,Oi1|Oi2|Oi3|Oa|Oa|Oaf|Oaf|Oaf|Oaf,4,9,"Dysic, pergelic Typic Sapristel",gelisols,histels,sapristels,typic sapristels,,,,,,,,,,
S1995AK185012,68.6115799,-149.3073273,1995-07-08,1,26.0,,70.0,pit,NCSS_Lab_Data_Mart,presence,,22035,22035,95P0637,S1995AK185012,S1995AK185012,244,3946,4277.0,,,Cf1|Cf2,Oi|Oi|Oe|Bg|Cf1|Cf2,2,6,"Fine-loamy, mixed, subactive, pergelic Typic Aquorthel",gelisols,orthels,aquorthels,typic aquorthels,,,,,,,,,,
S1995AK185013,69.4410858,-148.6666412,1995-07-10,1,28.0,,80.0,pit,NCSS_Lab_Data_Mart,presence,,22036,22036,95P0638,S1995AK185013,S1995AK185013,244,3946,4277.0,,,Oif|Bf/Oaf|Bgf,Bw|Oi|Bg|Oe|Oif|Bf/Oaf|Bgf,3,7,"Fine-loamy, mixed, superactive, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,,,,,,,,,,
S1995AK185014,69.4019699,-148.7974396,1995-07-10,1,35.0,,90.0,pit,NCSS_Lab_Data_Mart,presence,,22037,22037,95P0639,S1995AK185014,S1995AK185014,244,3946,4277.0,,,Cf1|Cf2|Oa/Bgf|Bg/Oaf1|Bg/Oaf2,Cf1|Cf2|Oi|Oe|Bg|Oa/Bgf|Bg/Oaf1|Bg/Oaf2,5,8,"Fine-silty, mixed, superactive, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,,,,,,,,,,
S1995AK185015,69.1287537,-148.5877533,1995-07-11,1,0.0,,,pit,NCSS_Lab_Data_Mart,presence,,22038,22038,95P0640,S1995AK185015,S1995AK185015,244,3946,4277.0,,,Bgf|Cf1|Cf2,Bg|Bgf|Cf1|Cf2|Oe|Oi,3,6,"Fine-silty, mixed, subactive, pergelic Typic Aquorthel",gelisols,orthels,aquorthels,typic aquorthels,,,,,,,,,,
S1995AK185018,69.7846375,-149.7844391,1995-07-12,1,0.0,,120.0,pit,NCSS_Lab_Data_Mart,presence,,22041,22041,95P0643,S1995AK185018,S1995AK185018,244,3946,4277.0,,,Oaf1|Oaf2|Cf,Agb|Oaf1|Oaf2|Oe|Oi|Oe|A/Bw|Cf,3,8,"Euic, pergelic Fluvaquentic Sapristel",gelisols,histels,sapristels,fluvaquentic sapristels,,,,,,,,,,
S1995AK185019,69.7846375,-149.7844391,1995-07-12,1,42.0,,90.0,pit,NCSS_Lab_Data_Mart,presence,,22042,22042,95P0644,S1995AK185019,S1995AK185019,244,3946,4277.0,,,Cf,Oe|C|Cf,1,5,"Euic, pergelic Typic Sapristel",gelisols,histels,sapristels,typic sapristels,,,,,,,,,,
S1996AK090001,64.8695831,-147.857605,1996-08-07,1,58.0,,110.0,pit,NCSS_Lab_Data_Mart,presence,,22828,22828,96P0365,S1996AK090001,S1996AK090001,244,3946,4268.0,,8185.0,Bgf|Cf,Oi|Oe|Bg1|Bg2|Bgf|Cf,2,6,,,,,,"Coarse-silty, mixed Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,pergelic cryaquepts,"Coarse-silty, mixed, superactive Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts
S1996AK090003,64.8656387,-147.8535767,1996-08-07,1,47.0,,74.0,pit,NCSS_Lab_Data_Mart,presence,,22830,22830,96P0367,S1996AK090003,S1996AK090003,244,3946,4268.0,,8185.0,Cf1|Cf2,Oi|Bg|Oa|Oa|Cf1|Cf2,2,6,,,,,,"Coarse-silty, mixed Histic Pergelic Cryaquepts",inceptisols,aquepts,cryaquepts,histic pergelic cryaquepts,Euic Pergelic Cryosaprist,histosols,saprists,cryosaprists,pergelic cryosaprists
S1996AK185001,69.4046631,-148.7851105,1996-08-03,1,50.0,,80.0,pit,NCSS_Lab_Data_Mart,presence,,22823,22823,96P0360,S1996AK185001,S1996AK185001,244,3946,4277.0,,,2Cf,Oi|Oe|Bg|2O/Ab|2Cf,1,5,"Fine-loamy, mixed, superactive, pergelic Ruptic Histoturbel",gelisols,turbels,histoturbels,ruptic histoturbels,"Fine-silty, mixed Ruptic-Histic Pergelic Cryaquept",inceptisols,aquepts,cryaquepts,ruptic-histic pergelic cryaquepts,,,,,
S1996AK185002,70.2672195,-148.8851318,1996-08-04,1,30.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,22824,22824,96P0361,S1996AK185002,S1996AK185002,244,3946,4277.0,7809.0,,Oaf|2Oa/Cf|Cf,Oe|Oa|Oaf|2Oa/Cf|Cf,3,5,Euic Pergelic Cryosaprists,histosols,saprists,cryosaprists,pergelic cryosaprists,Euic Pergelic Cryosaprist,histosols,saprists,cryosaprists,pergelic cryosaprists,,,,,
S1996AK185003,70.4529724,-157.4075775,1996-08-09,1,30.0,,105.0,pit,NCSS_Lab_Data_Mart,presence,,22826,22826,96P0363,S1996AK185003,S1996AK185003,244,3946,4277.0,,,Cf1|Cf2,Oe|Oa1|Oa2|Cf1|Cf2,2,5,"Sandy, mixed, pergelic Typic Historthel",gelisols,orthels,historthels,typic historthels,"Sandy, mixed Histic Cryaquept",inceptisols,aquepts,cryaquepts,histic cryaquepts,,,,,
S1996AK185004,70.4625854,-157.374115,1996-08-09,1,47.0,,110.0,pit,NCSS_Lab_Data_Mart,presence,,22827,22827,96P0364,S1996AK185004,S1996AK185004,244,3946,4277.0,,,Oaf1|Oaf2,Oi|Oa|Oa|Oaf1|Oaf2,2,6,Euic Pergelic Cryosaprists,histosols,saprists,cryosaprists,pergelic cryosaprists,Euic Pergelic Cryosaprist,histosols,saprists,cryosaprists,pergelic cryosaprists,,,,,
S1998AK185002,68.6228333,-149.6098328,1998-06-01,1,41.0,,80.0,pit,NCSS_Lab_Data_Mart,presence,,23970,23970,98P0525,S1998AK185002,S1998AK185002,244,3946,4277.0,,,Cf|Oef/Cf,Oi|Oe|Bw|Bg|Oejj|Cf|Oef/Cf,2,7,"Fine-loamy, mixed, active, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels,"Coarse-loamy, mixed, acid Typic Aquiturbels",gelisols,turbels,aquiturbels,typic aquiturbels,"Fine-loamy, mixed, semiactive Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels
S1998AK280002,56.3011093,-132.2094421,1998-07-27,1,45.0,,130.0,pit,NCSS_Lab_Data_Mart,presence,,23909,23909,98P0464,S1998AK280002,S1998AK280002,244,3946,4285.0,,,C14,Oi|Oa|Oe1|Oe2|C14|Oe3|Oe4,1,9,,,,,,Dysic Hemic Cryosaprist,histosols,saprists,cryosaprists,hemic cryosaprists,,,,,
S1999AK180003,64.842392,-163.6942291,1999-07-12,1,52.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,24578,24578,99P0544,S1999AK180003,S1999AK180003,244,3946,4276.0,,,Bgf|Oabf|Cf,Oi|Oa1|Oa2|Bgf|Oabf|Cf,3,6,,,,,,,,,,,Subgelic Terric Hemistel,gelisols,histels,hemistels,terric hemistels
S1999AK185001,68.4811096,-155.7436066,1999-07-07,1,85.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,24570,24570,99P0536,S1999AK185001,S1999AK185001,244,3946,4277.0,,,wfm/Bgf,Oi|Oa|Bg|Bg/Ice|wfm/Bgf,1,5,,,,,,,,,,,"Loamy, mixed, superactive, hypergelic Typic Historthel",gelisols,orthels,historthels,typic historthels
S1999AK185002,68.4786148,-155.7324982,1999-07-07,1,60.0,,90.0,pit,NCSS_Lab_Data_Mart,presence,,24571,24571,99P0537,S1999AK185002,S1999AK185002,244,3946,4277.0,,,Cf,Oi|Oe|Oe|Bw|Cf,1,5,,,,,,,,,,,"Mixed, superactive, hypergelic Terric Hemistel",gelisols,histels,hemistels,terric hemistels
S1999AK185003,68.4808578,-155.7424927,1999-07-08,1,45.0,,68.0,pit,NCSS_Lab_Data_Mart,presence,,24572,24572,99P0538,S1999AK185003,S1999AK185003,244,3946,4277.0,,,Bg/Oabf|Cf,Oi|Oe|Bg|Bg/Oabf|Cf,2,5,,,,,,,,,,,"Loamy, mixed, superactive, hypergelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels
S1999AK185006,69.7352753,-155.8665619,1999-09-10,1,46.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,24575,24575,99P0541,S1999AK185006,S1999AK185006,244,3946,4277.0,,,Bgf|Cf|wfm,Oi|Oa|Bw|Bg/Oa|Bgf|Cf|wfm,3,7,,,,,,,,,,,"Loamy, mixed, superactive, hypergelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels
S2000AK068001,63.4835548,-150.1499939,2000-08-02,1,90.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,26071,26071,01P0001,S2000AK068001,S2000AK068001,244,3946,4266.0,,11117.0,2Cf,Oa|Oi|Oi|Oa|Ag|2C1|2C2|2C3|2Cf,1,9,,,,,,"Coarse-loamy, mixed, acid Typic Historthel",gelisols,orthels,historthels,typic historthels,,,,,
S2000AK068005,63.7169151,-150.9666901,2000-08-02,1,42.0,,140.0,pit,NCSS_Lab_Data_Mart,presence,,26075,26075,01P0005,S2000AK068005,S2000AK068005,244,3946,4266.0,,11117.0,OAfb|Cf,Oi|Oi|Oe|A|OAfb|Cf,2,6,,,,,,Loamy Dystric Terric Glacistel,gelisols,histels,glacistels,dystric terric glacistels,,,,,
S2000AK068006,63.9168625,-150.6833954,2000-08-02,1,72.0,,80.0,pit,NCSS_Lab_Data_Mart,presence,,26076,26076,01P0006,S2000AK068006,S2000AK068006,244,3946,4266.0,,11117.0,Cf,Oi|Oi|A/Bw|Bw|Oib|C1|C2|Cf,1,8,,,,,,"Coarse-silty, paramicaceous, nonacid Glacic Haplorthel",gelisols,orthels,haplorthels,glacic haplorthels,,,,,
S2000AK068011,63.6833611,-151.1166687,2000-08-02,1,48.0,,128.0,pit,NCSS_Lab_Data_Mart,presence,,26081,26081,01P0011,S2000AK068011,S2000AK068011,244,3946,4266.0,,11117.0,Oa/Cf|Cf,Oi|Oi|Oe|Oi|C/Oe|Oa/Cf|Cf,2,7,,,,,,"Coarse-loamy, mixed, nonacid Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2000AK068012,63.61689,-151.1502533,2000-08-02,1,36.0,,145.0,pit,NCSS_Lab_Data_Mart,presence,,26082,26082,01P0012,S2000AK068012,S2000AK068012,244,3946,4266.0,,11117.0,Cf1|Cf2,Oi|Oi|Oe|Oe|C/A|Cf1|Cf2,2,7,,,,,,"Coarse-loamy, mixed, nonacid Typic Historthel",gelisols,orthels,historthels,typic historthels,,,,,
S2003AK090001,65.1029663,-147.8820038,2003-08-11,1,70.0,,104.0,pit,NCSS_Lab_Data_Mart,presence,,31399,31280,04N0260,S2003AK090001,S2003AK090001,244,3946,4268.0,7803.0,11144.0,Cgf1|Cgf2,Oi|Oa|Bg1|Bg2|BC|Cgf1|Cgf2,2,7,,,,,,"Coarse-silty, mixed, superactive, subgelic Typic Aquorthel",gelisols,orthels,aquorthels,typic aquorthels,,,,,
S2003AK090006,64.8668518,-147.8747406,2003-09-26,1,70.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,31687,31568,04N0279,S2003AK090006,S2003AK090006,244,3946,4268.0,7801.0,8185.0,Bwf/Oajj|Cf,Oi|Oe|Oa|B/A|Bg|Bwf/Oajj|Cf,2,7,,,,,,"Coarse-silty, mixed, active, subgelic Ruptic-Histic Aquorthels",gelisols,orthels,aquorthels,ruptic-histic aquorthels,"Coarse-silty, isotic, subgelic Typic Historthel",gelisols,orthels,historthels,typic historthels
S2003AK185001,69.4119186,-148.7253876,2003-08-19,1,23.0,,130.0,pit,NCSS_Lab_Data_Mart,presence,,32082,31963,04N0273,S2003AK185001,S2003AK185001,244,3946,4277.0,7809.0,,Bgf1|Bgf2|Cf/wf,Oi|Oa|Bw|Bgf1|Bgf2|Bg/Oajj|Oajj|Cf/wf,3,8,,,,,,"Coarse-loamy, mixed, superactive, hypergelic Ruptic-Histic Aquiturbel",gelisols,turbels,aquiturbels,ruptic-histic aquiturbels,"Fine-loamy, mixed, superactive, hypergelic Ruptic-Histic Aquiturbel",gelisols,turbels,aquiturbels,ruptic-histic aquiturbels
S2003AK185002,69.395134,-148.736084,2003-08-19,1,32.0,,110.0,pit,NCSS_Lab_Data_Mart,presence,,32083,31964,04N0274,S2003AK185002,S2003AK185002,244,3946,4277.0,7809.0,,Bg/Oaf1|Oaf/Bgf|Bg/Oaf2|Oajj/Cf,Oi|Bg2|Bg1|Bg/Oaf1|Oaf/Bgf|Bg/Oaf2|Oajj/Cf,4,7,,,,,,"Coarse-silty, mixed, superactive Ruptic-Histic Aquiturbel",gelisols,turbels,aquiturbels,ruptic-histic aquiturbels,"Fine-loamy, siliceous, superactive, hypergelic Ruptic-Histic Aquiturbel",gelisols,turbels,aquiturbels,ruptic-histic aquiturbels
S2003AK185003,70.3151169,-147.9946594,2003-08-21,1,70.0,,140.0,pit,NCSS_Lab_Data_Mart,presence,,32084,31965,04N0275,S2003AK185003,S2003AK185003,244,3946,4277.0,7809.0,,Ajj/Bgf|Wf/Cf,A|A2|Bw1|Ajj/Bw|Bw3|Bg|Ajj/Bgf|Wf/Cf|Bw2,2,9,,,,,,"Coarse-loamy, mixed, hypergelic Typic Haploturbel",gelisols,turbels,haploturbels,typic haploturbels,,,,,
S2003AK185004,69.9841003,-148.6919861,2003-08-22,1,45.0,,120.0,pit,NCSS_Lab_Data_Mart,presence,,32085,31966,04N0276,S2003AK185004,S2003AK185004,244,3946,4277.0,7809.0,,Bgf|Cf/Ojj|Oa/bf|Cf/Wf,Oe|Bg1|Oe'|Bg2|Bgf|Cf/Ojj|Oa/bf|Cf/Wf,4,8,,,,,,"Coarse-loamy, mixed, superactive, hypergelic Typic Historthel",gelisols,orthels,historthels,typic historthels,,,,,
S2003AK240002,63.7224159,-144.6629181,2003-08-12,1,92.0,,110.0,pit,NCSS_Lab_Data_Mart,presence,,31402,31283,04N0263,S2003AK240002,S03AK240002,244,3946,4282.0,7801.0,11146.0,Cf,Oi|OA|Ajj|Bg1|Bg2|Cf,1,6,,,,,,"Clayey over loamy, mixed, superactive, subgelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2003AK240006,63.3563499,-142.9834595,2003-08-14,1,71.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,31406,31287,04N0267,S2003AK240006,S03AK240006,244,3946,4282.0,7801.0,11146.0,Cf,Oi|A|Bw1|Bw2|BC|C|Cf,1,7,,,,,,"Coarse-silty over sandy or sandy-skeletal, mixed, active, subgelic Andic Dystrocryept",inceptisols,cryepts,dystrocryepts,andic dystrocryepts,,,,,
S2003AK240008,63.7222519,-144.6628723,2003-08-15,1,51.0,,71.0,pit,NCSS_Lab_Data_Mart,presence,,31408,31289,04N0269,S2003AK240008,S2003AK240008,244,3946,4282.0,7801.0,11146.0,Bgf,Oi|Oa|A|Bwjj|Bgf,1,5,,,,,,"Coarse-silty, mixed, superactive, subgelic Typic Historthel",gelisols,orthels,historthels,typic historthels,,,,,
S2003AK290003,62.0702782,-160.0623627,2004-01-21,1,77.0,,230.0,pit,NCSS_Lab_Data_Mart,presence,,31293,31174,04N0500,S2003AK290003,S2003AK290003,244,3946,4286.0,11324.0,11223.0,Cfg|Cf,Oi|Oa|Bjj1|Bjj2|Cfg|Cf,2,6,Gravelly Aquic Dystrocryept,,cryepts,dystrocryepts,aquic dystrocryepts,Coarse-loamy Typic Histoturbels,gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2004AK068001,64.2137756,-149.3934174,2004-07-13,1,60.0,,120.0,pit,NCSS_Lab_Data_Mart,presence,,32487,32362,04N0964,S2004AK068001,04SP001,244,3946,4266.0,11321.0,11224.0,Bgf1|Bgf2,Oi|Oe|A|Bgjj|Bgf1|Bgf2,2,6,"Coarse-silty, mixed, active, subgelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,"Coarse-silty, mixed, superactive, shallow Typic Histoturbels",gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2004AK068003,64.3443298,-149.1415253,2004-07-13,1,71.0,,79.0,pit,NCSS_Lab_Data_Mart,presence,,32489,32364,04N0966,S2004AK068003,04SP003,244,3946,4266.0,11321.0,11224.0,Cf,Oi|Oa|AO|Bgjj1|Bgjj2|Cf,1,6,"Fine-silty, mixed over mixed, superactive, subgelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,"Coarse-silty, mixed, superactive Typic Histoturbels",gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2004AK090001,64.8058853,-148.4186096,2004-07-15,1,76.0,,120.0,pit,NCSS_Lab_Data_Mart,presence,,32491,32366,04N0968,S2004AK090001,04SP005,244,3946,4268.0,11325.0,11224.0,Cf,Oe|O|C1|C2|O'|Cf,1,6,,,,,,"Coarse-silty, mixed, superactive, subgelic Fluvaquentic Aquorthels",gelisols,orthels,aquorthels,fluvaquentic aquorthels,,,,,
S2004AK090003,64.7484131,-148.1086731,2004-07-15,1,62.0,,135.0,pit,NCSS_Lab_Data_Mart,presence,,32493,32368,04N0970,S2004AK090003,04SP007,244,3946,4268.0,11321.0,11224.0,Cf,Oi|Oe/A|Bw1|Bw2|BC|Cf,1,6,,,,,,"Coarse-loamy, mixed, superactive Typic Aquiturbels",gelisols,turbels,aquiturbels,typic aquiturbels,,,,,
S2004AK090004,64.814888,-148.0432434,2004-07-16,1,42.0,,130.0,pit,NCSS_Lab_Data_Mart,presence,,32494,32369,04N0971,S2004AK090004,04SP008,244,3946,4268.0,11325.0,11224.0,Cfjj,Oi|Oa|Bgjj1|Bgjj2|Bgjj2|Cfjj,1,6,,,,,,"Coarse-silty, mixed, superactive Typic Aquiturbels",gelisols,turbels,aquiturbels,typic aquiturbels,,,,,
S2004AK176002,64.1919785,-145.868576,2004-08-20,1,30.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,32440,32319,05N0095,S2004AK176002,S2004AK176002,244,3946,,7803.0,,O/Afjj|Cf,Oi|OA1|O/Afjj|OA2|Cf,2,5,,,,,,,,,,,,,,,
S2004AK176008,63.1558762,-143.2147217,2004-08-23,1,49.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,32445,32324,05N0100,S2004AK176008,S2004AK176008,244,3946,,7803.0,,Cf1|Cf2|Cf3,Oi|Oe|Oa|Bg|Cf1|Cf2|Cf3,3,7,,,,,,,,,,,,,,,
S2004AK185001,69.6043091,-148.6463928,2004-08-13,1,42.0,,80.0,pit,NCSS_Lab_Data_Mart,presence,,31979,31860,05N0084,S2004AK185001,S2004AK185001,244,3946,4277.0,,,Oa/Bgfjj|Wf/Oafjj|Cf/Oajj,Oe|Bg1|Bw1|Oa/Bg|Bg2|Bg/Oa|Bw2|Oa/Bgfjj|Bg3|Wf/Oafjj|Cf/Oajj,3,11,,,,,,,,,,,,,,,
S2004AK185002,69.1311111,-148.8424988,2004-08-14,1,50.0,,120.0,pit,NCSS_Lab_Data_Mart,presence,,31980,31861,05N0085,S2004AK185002,S2004AK185002,244,3946,4277.0,7808.0,,Oa/Bgjjf|O/Bgjj/Wf|Wf/Cg1/Oajj,Oe|Bg|Bw|Oajj|Bgjj|Oa/Bgjjf|Oa|O/Bgjj/Wf|Wf/Cg1/Oajj,3,9,,,,,,,,,,,"Fine-silty, mixed, superactive Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels
S2004AK185006,68.0692673,-149.5800323,2004-08-16,1,38.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,31984,31865,05N0089,S2004AK185006,S2004AK185006,244,3946,4277.0,7807.0,,Of|Wf/Cg/Oajjf|Bgf/Oajj|Wf/Cf,Oi|Ajj|Bgjj1|Bgjj2|Of|Wf/Cg/Oajjf|Bgf/Oajj|Wf/Cf,4,8,,,,,,,,,,,"Fine-silty, mixed, active, pergelic Typic Aquiturbel",gelisols,turbels,aquiturbels,typic aquiturbels
S2004AK185007,67.5617447,-149.8264618,2004-08-17,1,45.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,31985,31866,05N0090,S2004AK185007,S2004AK185007,244,3946,4277.0,,,Bg/Oawfjj|Cf,Oi|Oe|Oa|Bg/Oajj|Bg/Oawfjj|Cf,2,6,,,,,,,,,,,"Coarse-loamy, mixed, superactive, pergelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels
S2007AK001003,70.2806396,-148.8973389,2007-08-21,1,35.0,,80.0,pit,NCSS_Lab_Data_Mart,presence,,34377,34163,08N0085,S2007AK001003,S2007AK001003,244,3946,4277.0,11340.0,,Oa/Cgjjf|Cg/Oajjf,Oa|Cg|Oab|Oa/Cgjjf|Cg/Oajjf,2,5,,,,,,Cindery Typic Histoturbels,gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2007AK001008,65.0769196,-145.8732452,2007-10-29,1,39.0,,100.0,pit,NCSS_Lab_Data_Mart,presence,,34382,34168,08N0090,S2007AK001008,S2007AK001008,244,3946,4268.0,11325.0,,C/Oef|Cf,Oi|Oe|Oa|C/Oef|Cf,2,5,,,,,,"Loamy, mixed, superactive, subgelic Typic Histoturbels",gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2008AK002012,64.5353317,-163.418335,2008-08-14,1,64.0,,152.0,pit,NCSS_Lab_Data_Mart,presence,,34968,34748,09N0010,S2008AK002012,08MC002,244,3946,4271.0,11334.0,,Cfg,Oi|Oe|Cg|Cg/Oajj|Cfg,1,5,,,,,,"Loamy, superactive, nonacid, subgelic Typic Histoturbel",gelisols,turbels,histoturbels,typic histoturbels,,,,,
S2009AK05000303,61.54475,-164.9143333,2009-09-24,1,64.0,,152.0,pit,NCSS_Lab_Data_Mart,presence,,40672,39958,10N0092,S2009AK05000303,09MC00303,244,3946,4284.0,11332.0,11384.0,2Cf,A|2Cf,1,2,,,,,,"Coarse-silty, mixed, superactive, subgelic Typic Histoturbels",gelisols,turbels,histoturbels,typic histoturbels,,,,,
