site_ID,lon_gpr,lat_gpr,alt_gpr,unc_alt_gpr
BS,-156.553394,71.255721,0.43187,0.059982
BS,-156.553393,71.25572,0.43457,0.060357
BS,-156.553392,71.255717,0.421074,0.058482
BS,-156.55339,71.255715,0.429171,0.059607
BS,-156.553389,71.255713,0.429171,0.059607
BS,-156.553388,71.255712,0.426472,0.059232
BS,-156.553387,71.25571,0.418374,0.058108
BS,-156.553386,71.255707,0.421074,0.058482
BS,-156.553385,71.255704,0.429171,0.059607
BS,-156.553384,71.255701,0.43187,0.059982
BS,-156.553383,71.255698,0.418374,0.058108
BS,-156.553382,71.255695,0.43187,0.059982
BS,-156.553379,71.255693,0.437269,0.060732
BS,-156.553376,71.255691,0.43457,0.060357
BS,-156.553373,71.255688,0.426472,0.059232
BS,-156.553371,71.255686,0.421074,0.058482
BS,-156.553368,71.255684,0.43187,0.059982
BS,-156.553365,71.255682,0.442667,0.061482
BS,-156.553362,71.255679,0.445366,0.061856
BS,-156.553359,71.255676,0.453464,0.062981
BS,-156.553357,71.255673,0.453464,0.062981
BS,-156.553356,71.255671,0.458862,0.063731
BS,-156.553355,71.25567,0.472358,0.065605
BS,-156.553354,71.255668,0.472358,0.065605
BS,-156.553353,71.255666,0.472358,0.065605
BS,-156.553352,71.255664,0.469659,0.06523
BS,-156.553352,71.255662,0.464261,0.064481
BS,-156.553351,71.25566,0.458862,0.063731
BS,-156.55335,71.255658,0.464261,0.064481
BS,-156.553349,71.255656,0.464261,0.064481
BS,-156.553349,71.255654,0.458862,0.063731
BS,-156.553348,71.255652,0.453464,0.062981
BS,-156.553348,71.25565,0.450765,0.062606
BS,-156.553348,71.255648,0.439968,0.061107
BS,-156.553347,71.255647,0.442667,0.061482
BS,-156.553347,71.255645,0.439968,0.061107
BS,-156.553345,71.255643,0.442667,0.061482
BS,-156.553344,71.255642,0.429171,0.059607
BS,-156.553343,71.25564,0.426472,0.059232
BS,-156.553342,71.255638,0.43187,0.059982
BS,-156.553338,71.255636,0.445366,0.061856
BS,-156.553335,71.255634,0.439968,0.061107
BS,-156.553332,71.255632,0.442667,0.061482
BS,-156.55333,71.25563,0.445366,0.061856
BS,-156.553328,71.255628,0.43457,0.060357
BS,-156.553327,71.255627,0.43187,0.059982
BS,-156.553325,71.255625,0.439968,0.061107
BS,-156.553323,71.255623,0.439968,0.061107
BS,-156.55332,71.255621,0.450765,0.062606
BS,-156.553317,71.255619,0.448066,0.062231
BS,-156.553315,71.255617,0.445366,0.061856
BS,-156.553312,71.255614,0.450765,0.062606
BS,-156.553308,71.255612,0.442667,0.061482
BS,-156.553305,71.25561,0.439968,0.061107
BS,-156.553302,71.255609,0.426472,0.059232
BS,-156.553299,71.255608,0.43187,0.059982
BS,-156.553297,71.255607,0.418374,0.058108
BS,-156.553294,71.255604,0.426472,0.059232
BS,-156.553291,71.255602,0.426472,0.059232
BS,-156.553288,71.2556,0.426472,0.059232
BS,-156.553285,71.255597,0.423773,0.058857
BS,-156.553282,71.255595,0.423773,0.058857
BS,-156.553279,71.255593,0.415675,0.057733
BS,-156.553276,71.255592,0.412976,0.057358
BS,-156.553273,71.25559,0.380586,0.052859
BS,-156.553274,71.255588,0.396781,0.055108
BS,-156.553275,71.255587,0.412976,0.057358
BS,-156.553275,71.255586,0.407578,0.056608
BS,-156.553275,71.255584,0.407578,0.056608
BS,-156.553275,71.255583,0.407578,0.056608
BS,-156.553273,71.255582,0.407578,0.056608
BS,-156.553272,71.255581,0.404878,0.056233
BS,-156.55327,71.25558,0.412976,0.057358
BS,-156.55327,71.255579,0.410277,0.056983
BS,-156.553271,71.255578,0.423773,0.058857
BS,-156.553271,71.255576,0.415675,0.057733
BS,-156.553272,71.255575,0.43457,0.060357
BS,-156.553267,71.255572,0.445366,0.061856
BS,-156.553266,71.25557,0.450765,0.062606
BS,-156.553265,71.255568,0.439968,0.061107
BS,-156.553263,71.255567,0.442667,0.061482
BS,-156.553262,71.255565,0.450765,0.062606
BS,-156.55326,71.255563,0.461561,0.064106
BS,-156.553258,71.255562,0.410277,0.056983
BS,-156.553257,71.255559,0.412976,0.057358
BS,-156.553255,71.255557,0.437269,0.060732
BS,-156.553253,71.255555,0.448066,0.062231
BS,-156.553252,71.255552,0.418374,0.058108
BS,-156.55325,71.25555,0.412976,0.057358
BS,-156.553247,71.255549,0.423773,0.058857
BS,-156.553245,71.255548,0.426472,0.059232
BS,-156.553243,71.255547,0.426472,0.059232
BS,-156.553242,71.255546,0.426472,0.059232
BS,-156.55324,71.255544,0.423773,0.058857
BS,-156.553238,71.255543,0.423773,0.058857
BS,-156.553237,71.255542,0.423773,0.058857
BS,-156.553237,71.255541,0.423773,0.058857
BS,-156.553238,71.255541,0.423773,0.058857
BS,-156.553238,71.25554,0.426472,0.059232
BS,-156.55324,71.25554,0.43187,0.059982
BS,-156.553237,71.255539,0.426472,0.059232
BS,-156.553235,71.255538,0.429171,0.059607
BS,-156.553235,71.255537,0.429171,0.059607
BS,-156.553235,71.255536,0.426472,0.059232
BS,-156.553236,71.255535,0.426472,0.059232
BS,-156.553236,71.255534,0.429171,0.059607
BS,-156.553236,71.255532,0.429171,0.059607
BS,-156.553236,71.255531,0.43187,0.059982
BS,-156.553237,71.25553,0.43187,0.059982
BS,-156.553237,71.255528,0.437269,0.060732
BS,-156.553238,71.255527,0.426472,0.059232
BS,-156.553237,71.255525,0.43187,0.059982
BS,-156.553237,71.255523,0.43457,0.060357
BS,-156.553235,71.255522,0.43457,0.060357
BS,-156.553234,71.25552,0.437269,0.060732
BS,-156.553233,71.255518,0.437269,0.060732
BS,-156.553232,71.255517,0.426472,0.059232
BS,-156.553228,71.255515,0.43457,0.060357
BS,-156.553225,71.255513,0.426472,0.059232
BS,-156.553222,71.255512,0.415675,0.057733
BS,-156.55322,71.25551,0.415675,0.057733
BS,-156.553218,71.255508,0.423773,0.058857
BS,-156.553217,71.255507,0.429171,0.059607
BS,-156.553217,71.255505,0.426472,0.059232
BS,-156.553215,71.255503,0.423773,0.058857
BS,-156.553214,71.255501,0.429171,0.059607
BS,-156.553213,71.255499,0.429171,0.059607
BS,-156.553212,71.255497,0.43187,0.059982
BS,-156.553212,71.255494,0.429171,0.059607
BS,-156.553213,71.255491,0.429171,0.059607
BS,-156.553213,71.255488,0.426472,0.059232
BS,-156.553213,71.255486,0.429171,0.059607
BS,-156.553212,71.255484,0.43187,0.059982
BS,-156.553211,71.255482,0.437269,0.060732
BS,-156.55321,71.25548,0.423773,0.058857
BS,-156.553209,71.255478,0.423773,0.058857
BS,-156.553208,71.255477,0.426472,0.059232
BS,-156.553208,71.255475,0.429171,0.059607
BS,-156.553207,71.255473,0.429171,0.059607
BS,-156.553207,71.255471,0.426472,0.059232
BS,-156.553207,71.255468,0.43187,0.059982
BS,-156.553207,71.255465,0.43457,0.060357
BS,-156.553207,71.255463,0.43457,0.060357
BS,-156.553207,71.25546,0.423773,0.058857
BS,-156.553205,71.255458,0.426472,0.059232
BS,-156.553203,71.255456,0.43187,0.059982
BS,-156.553202,71.255453,0.43457,0.060357
BS,-156.5532,71.255451,0.43187,0.059982
BS,-156.553198,71.255449,0.43457,0.060357
BS,-156.553197,71.255447,0.445366,0.061856
BS,-156.553196,71.255444,0.43187,0.059982
BS,-156.553194,71.255441,0.429171,0.059607
BS,-156.553193,71.255438,0.426472,0.059232
BS,-156.553192,71.255436,0.421074,0.058482
BS,-156.553192,71.255433,0.410277,0.056983
BS,-156.553192,71.255432,0.418374,0.058108
BS,-156.553193,71.25543,0.429171,0.059607
BS,-156.553193,71.255428,0.429171,0.059607
BS,-156.553193,71.255426,0.437269,0.060732
BS,-156.553192,71.255424,0.43187,0.059982
BS,-156.553192,71.255422,0.448066,0.062231
BS,-156.553192,71.255418,0.448066,0.062231
BS,-156.553192,71.255415,0.442667,0.061482
BS,-156.553192,71.255412,0.445366,0.061856
BS,-156.553191,71.255411,0.448066,0.062231
BS,-156.553191,71.255409,0.442667,0.061482
BS,-156.55319,71.255408,0.450765,0.062606
BS,-156.553188,71.255403,0.445366,0.061856
BS,-156.553188,71.2554,0.448066,0.062231
BS,-156.553187,71.255397,0.439968,0.061107
BS,-156.553187,71.255393,0.442667,0.061482
BS,-156.553186,71.255391,0.43187,0.059982
BS,-156.553185,71.255389,0.448066,0.062231
BS,-156.553185,71.255387,0.439968,0.061107
BS,-156.553184,71.255385,0.439968,0.061107
BS,-156.553183,71.255383,0.442667,0.061482
BS,-156.55318,71.25538,0.453464,0.062981
BS,-156.55318,71.255375,0.450765,0.062606
BS,-156.55318,71.255373,0.448066,0.062231
BS,-156.55318,71.255372,0.456163,0.063356
BS,-156.55318,71.25537,0.442667,0.061482
BS,-156.55318,71.255368,0.450765,0.062606
BS,-156.55318,71.255366,0.439968,0.061107
BS,-156.55318,71.255364,0.445366,0.061856
BS,-156.55318,71.255362,0.439968,0.061107
BS,-156.55318,71.25536,0.450765,0.062606
BS,-156.553178,71.255358,0.439968,0.061107
BS,-156.553177,71.255355,0.437269,0.060732
BS,-156.553174,71.255353,0.439968,0.061107
BS,-156.553172,71.255352,0.43457,0.060357
BS,-156.55317,71.255348,0.439968,0.061107
BS,-156.553168,71.255345,0.43457,0.060357
BS,-156.553167,71.255342,0.43457,0.060357
BS,-156.553166,71.255339,0.43187,0.059982
BS,-156.553165,71.255337,0.437269,0.060732
BS,-156.553164,71.255334,0.445366,0.061856
BS,-156.553163,71.255332,0.453464,0.062981
BS,-156.553162,71.255329,0.445366,0.061856
BS,-156.55316,71.255327,0.445366,0.061856
BS,-156.553159,71.255326,0.450765,0.062606
BS,-156.553159,71.255324,0.456163,0.063356
BS,-156.553158,71.255323,0.439968,0.061107
BS,-156.553155,71.255319,0.445366,0.061856
BS,-156.553152,71.255315,0.450765,0.062606
BS,-156.55315,71.255313,0.445366,0.061856
BS,-156.553149,71.25531,0.450765,0.062606
BS,-156.553148,71.255308,0.448066,0.062231
BS,-156.553147,71.255305,0.450765,0.062606
BS,-156.553146,71.255304,0.448066,0.062231
BS,-156.553144,71.255303,0.453464,0.062981
BS,-156.553143,71.255302,0.445366,0.061856
BS,-156.553142,71.255297,0.448066,0.062231
BS,-156.553141,71.255293,0.453464,0.062981
BS,-156.553141,71.25529,0.450765,0.062606
BS,-156.55314,71.255287,0.437269,0.060732
BS,-156.553139,71.255285,0.43187,0.059982
BS,-156.553138,71.255283,0.421074,0.058482
BS,-156.553137,71.255282,0.423773,0.058857
BS,-156.553136,71.25528,0.429171,0.059607
BS,-156.553135,71.255278,0.43457,0.060357
BS,-156.553132,71.255272,0.43457,0.060357
BS,-156.55313,71.255269,0.439968,0.061107
BS,-156.553128,71.255267,0.439968,0.061107
BS,-156.553127,71.255263,0.439968,0.061107
BS,-156.553125,71.25526,0.437269,0.060732
BS,-156.553123,71.255257,0.43187,0.059982
BS,-156.553122,71.255255,0.439968,0.061107
BS,-156.553121,71.255252,0.442667,0.061482
BS,-156.55312,71.25525,0.448066,0.062231
BS,-156.553118,71.255248,0.437269,0.060732
BS,-156.553117,71.255246,0.437269,0.060732
BS,-156.553115,71.255243,0.43457,0.060357
BS,-156.553114,71.255241,0.439968,0.061107
BS,-156.553113,71.255238,0.448066,0.062231
BS,-156.553112,71.255237,0.437269,0.060732
BS,-156.55311,71.255235,0.445366,0.061856
BS,-156.553108,71.255233,0.437269,0.060732
BS,-156.553107,71.255232,0.442667,0.061482
BS,-156.553105,71.25523,0.426472,0.059232
BS,-156.553102,71.255225,0.423773,0.058857
BS,-156.553098,71.25522,0.410277,0.056983
BS,-156.553096,71.255217,0.415675,0.057733
BS,-156.553094,71.255213,0.407578,0.056608
BS,-156.553092,71.25521,0.404878,0.056233
BS,-156.553091,71.255208,0.402179,0.055858
BS,-156.55309,71.255207,0.402179,0.055858
BS,-156.553089,71.255205,0.407578,0.056608
BS,-156.553088,71.255203,0.407578,0.056608
BS,-156.553087,71.255202,0.404878,0.056233
BS,-156.553086,71.255199,0.412976,0.057358
BS,-156.553084,71.255197,0.415675,0.057733
BS,-156.553083,71.255195,0.426472,0.059232
BS,-156.553082,71.25519,0.43457,0.060357
BS,-156.553082,71.255189,0.423773,0.058857
BS,-156.553082,71.255188,0.429171,0.059607
BS,-156.553082,71.255186,0.429171,0.059607
BS,-156.553082,71.255185,0.429171,0.059607
BS,-156.553082,71.255181,0.421074,0.058482
BS,-156.553082,71.255177,0.412976,0.057358
BS,-156.553079,71.255174,0.410277,0.056983
BS,-156.553076,71.255171,0.415675,0.057733
BS,-156.553073,71.255168,0.412976,0.057358
BS,-156.553071,71.255167,0.407578,0.056608
BS,-156.553068,71.255165,0.410277,0.056983
BS,-156.553068,71.255164,0.407578,0.056608
BS,-156.553067,71.255162,0.410277,0.056983
BS,-156.553067,71.255161,0.407578,0.056608
BS,-156.553067,71.25516,0.410277,0.056983
BS,-156.553064,71.255156,0.410277,0.056983
BS,-156.553062,71.255152,0.404878,0.056233
BS,-156.553062,71.255148,0.404878,0.056233
BS,-156.553062,71.255145,0.407578,0.056608
BS,-156.553062,71.255142,0.410277,0.056983
BS,-156.553062,71.255139,0.421074,0.058482
BS,-156.553062,71.255137,0.415675,0.057733
BS,-156.553062,71.255135,0.421074,0.058482
BS,-156.553062,71.255133,0.412976,0.057358
BS,-156.553061,71.255131,0.429171,0.059607
BS,-156.553061,71.255129,0.418374,0.058108
BS,-156.55306,71.255127,0.423773,0.058857
BS,-156.55306,71.255125,0.426472,0.059232
BS,-156.553059,71.255122,0.426472,0.059232
BS,-156.553059,71.255118,0.43187,0.059982
BS,-156.553058,71.255115,0.423773,0.058857
BS,-156.553057,71.255112,0.43457,0.060357
BS,-156.553057,71.25511,0.429171,0.059607
BS,-156.553054,71.255107,0.43457,0.060357
BS,-156.553052,71.255105,0.43457,0.060357
BS,-156.553051,71.255103,0.437269,0.060732
BS,-156.553051,71.2551,0.439968,0.061107
BS,-156.55305,71.255098,0.437269,0.060732
BS,-156.55305,71.255095,0.43187,0.059982
BS,-156.553053,71.255092,0.426472,0.059232
BS,-156.553056,71.255089,0.418374,0.058108
BS,-156.553058,71.255087,0.423773,0.058857
BS,-156.553061,71.255084,0.418374,0.058108
BS,-156.553063,71.255082,0.429171,0.059607
BS,-156.553066,71.255079,0.426472,0.059232
BS,-156.553068,71.255077,0.43187,0.059982
BS,-156.553069,71.255074,0.43187,0.059982
BS,-156.55307,71.255072,0.429171,0.059607
BS,-156.553071,71.255069,0.426472,0.059232
BS,-156.553072,71.255067,0.423773,0.058857
BS,-156.553072,71.255063,0.423773,0.058857
BS,-156.553072,71.25506,0.421074,0.058482
BS,-156.553072,71.255057,0.429171,0.059607
BS,-156.553072,71.255053,0.43457,0.060357
BS,-156.553072,71.25505,0.423773,0.058857
BS,-156.553071,71.255048,0.43457,0.060357
BS,-156.55307,71.255046,0.426472,0.059232
BS,-156.553069,71.255043,0.429171,0.059607
BS,-156.553068,71.255041,0.426472,0.059232
BS,-156.553067,71.255039,0.418374,0.058108
BS,-156.553067,71.255037,0.43457,0.060357
BS,-156.553064,71.255033,0.43457,0.060357
BS,-156.553062,71.25503,0.445366,0.061856
BS,-156.55306,71.255027,0.43457,0.060357
BS,-156.553059,71.255025,0.445366,0.061856
BS,-156.553058,71.255023,0.43187,0.059982
BS,-156.553057,71.255022,0.43187,0.059982
BS,-156.553055,71.255019,0.43187,0.059982
BS,-156.553054,71.255016,0.43187,0.059982
BS,-156.553052,71.255014,0.437269,0.060732
BS,-156.55305,71.255011,0.445366,0.061856
BS,-156.553049,71.255008,0.439968,0.061107
BS,-156.553047,71.255006,0.437269,0.060732
BS,-156.553046,71.255003,0.442667,0.061482
BS,-156.553044,71.255,0.445366,0.061856
BS,-156.553043,71.254998,0.448066,0.062231
BS,-156.553041,71.254995,0.458862,0.063731
BS,-156.553039,71.254993,0.453464,0.062981
BS,-156.553038,71.25499,0.453464,0.062981
BS,-156.553036,71.254987,0.437269,0.060732
BS,-156.553035,71.254985,0.442667,0.061482
BS,-156.553033,71.254982,0.43457,0.060357
BS,-156.553032,71.254979,0.439968,0.061107
BS,-156.55303,71.254977,0.437269,0.060732
BS,-156.553027,71.254972,0.445366,0.061856
BS,-156.553023,71.254967,0.442667,0.061482
BS,-156.553022,71.254963,0.439968,0.061107
BS,-156.55302,71.25496,0.442667,0.061482
BS,-156.553018,71.254957,0.439968,0.061107
BS,-156.553016,71.254954,0.43457,0.060357
BS,-156.553014,71.254951,0.437269,0.060732
BS,-156.553012,71.254948,0.43187,0.059982
BS,-156.55301,71.254945,0.423773,0.058857
BS,-156.553008,71.254942,0.415675,0.057733
BS,-156.553006,71.254939,0.418374,0.058108
BS,-156.553004,71.254936,0.407578,0.056608
BS,-156.553002,71.254933,0.410277,0.056983
BS,-156.553,71.25493,0.410277,0.056983
BS,-156.552998,71.254927,0.423773,0.058857
BS,-156.552995,71.254925,0.429171,0.059607
BS,-156.552993,71.254922,0.43187,0.059982
BS,-156.55299,71.254919,0.415675,0.057733
BS,-156.552987,71.254915,0.415675,0.057733
BS,-156.552984,71.254912,0.412976,0.057358
BS,-156.552981,71.254909,0.418374,0.058108
BS,-156.552978,71.254906,0.410277,0.056983
BS,-156.552975,71.254903,0.412976,0.057358
BS,-156.552972,71.2549,0.415675,0.057733
BS,-156.55297,71.254898,0.423773,0.058857
BS,-156.552968,71.254897,0.429171,0.059607
BS,-156.552967,71.254895,0.43457,0.060357
BS,-156.55296,71.25489,0.43457,0.060357
BS,-156.552958,71.254887,0.43457,0.060357
BS,-156.552957,71.254883,0.43187,0.059982
BS,-156.552955,71.25488,0.429171,0.059607
BS,-156.552954,71.254878,0.43187,0.059982
BS,-156.552953,71.254876,0.437269,0.060732
BS,-156.552951,71.254874,0.426472,0.059232
BS,-156.55295,71.254872,0.421074,0.058482
BS,-156.552949,71.254868,0.423773,0.058857
BS,-156.552948,71.254865,0.43457,0.060357
BS,-156.552948,71.254863,0.43187,0.059982
BS,-156.552948,71.25486,0.437269,0.060732
BS,-156.552947,71.254857,0.429171,0.059607
BS,-156.552945,71.254854,0.429171,0.059607
BS,-156.552943,71.254852,0.426472,0.059232
BS,-156.552943,71.25485,0.426472,0.059232
BS,-156.552943,71.254848,0.426472,0.059232
BS,-156.552942,71.254848,0.426472,0.059232
BS,-156.55294,71.254848,0.426472,0.059232
BS,-156.552938,71.254848,0.426472,0.059232
BS,-156.552937,71.254848,0.423773,0.058857
BS,-156.552936,71.254849,0.423773,0.058857
BS,-156.552935,71.25485,0.423773,0.058857
BS,-156.552934,71.25485,0.423773,0.058857
BS,-156.552934,71.25485,0.423773,0.058857
BS,-156.552933,71.25485,0.423773,0.058857
BS,-156.552934,71.25485,0.423773,0.058857
BS,-156.552934,71.25485,0.423773,0.058857
BS,-156.552935,71.25485,0.423773,0.058857
BS,-156.552935,71.25485,0.423773,0.058857
BS,-156.552935,71.25485,0.423773,0.058857
BS,-156.552936,71.25485,0.423773,0.058857
BS,-156.552936,71.25485,0.423773,0.058857
BS,-156.552937,71.25485,0.423773,0.058857
BS,-156.552937,71.25485,0.423773,0.058857
BS,-156.552937,71.254851,0.423773,0.058857
BS,-156.552937,71.254851,0.423773,0.058857
BS,-156.552937,71.254852,0.423773,0.058857
BS,-156.552935,71.254852,0.423773,0.058857
BS,-156.552933,71.254852,0.426472,0.059232
BS,-156.552932,71.254852,0.437269,0.060732
BS,-156.552932,71.254851,0.437269,0.060732
BS,-156.552933,71.25485,0.442667,0.061482
BS,-156.552934,71.25485,0.439968,0.061107
BS,-156.552935,71.254849,0.439968,0.061107
BS,-156.552935,71.254849,0.439968,0.061107
BS,-156.552936,71.254849,0.439968,0.061107
BS,-156.552937,71.254848,0.439968,0.061107
BS,-156.552937,71.254849,0.439968,0.061107
BS,-156.552937,71.254849,0.439968,0.061107
BS,-156.552937,71.25485,0.439968,0.061107
BS,-156.552937,71.25485,0.439968,0.061107
BS,-156.552936,71.25485,0.437269,0.060732
BS,-156.552936,71.25485,0.439968,0.061107
BS,-156.552935,71.25485,0.437269,0.060732
BS,-156.552935,71.25485,0.437269,0.060732
BS,-156.552934,71.25485,0.437269,0.060732
BS,-156.552934,71.25485,0.437269,0.060732
BS,-156.552933,71.25485,0.448066,0.062231
BS,-156.552931,71.254849,0.448066,0.062231
BS,-156.552929,71.254848,0.448066,0.062231
BS,-156.552927,71.254847,0.456163,0.063356
BS,-156.552925,71.254847,0.461561,0.064106
BS,-156.552924,71.254845,0.464261,0.064481
BS,-156.552923,71.254843,0.450765,0.062606
BS,-156.552918,71.254842,0.453464,0.062981
BS,-156.552916,71.254839,0.450765,0.062606
BS,-156.552913,71.254836,0.445366,0.061856
BS,-156.55291,71.254834,0.437269,0.060732
BS,-156.552908,71.254831,0.442667,0.061482
BS,-156.552905,71.254829,0.453464,0.062981
BS,-156.552903,71.254826,0.445366,0.061856
BS,-156.5529,71.254823,0.445366,0.061856
BS,-156.552898,71.254822,0.43187,0.059982
BS,-156.552896,71.25482,0.437269,0.060732
BS,-156.552893,71.254818,0.429171,0.059607
BS,-156.552885,71.254815,0.43187,0.059982
BS,-156.552882,71.254813,0.418374,0.058108
BS,-156.55288,71.254812,0.423773,0.058857
BS,-156.552877,71.25481,0.43457,0.060357
BS,-156.552874,71.254808,0.426472,0.059232
BS,-156.552872,71.254807,0.415675,0.057733
BS,-156.552865,71.254804,0.412976,0.057358
BS,-156.552859,71.254801,0.412976,0.057358
BS,-156.552853,71.254798,0.412976,0.057358
BS,-156.552847,71.254795,0.410277,0.056983
BS,-156.552842,71.254792,0.412976,0.057358
BS,-156.552837,71.25479,0.412976,0.057358
BS,-156.552832,71.254788,0.418374,0.058108
BS,-156.552828,71.254786,0.418374,0.058108
BS,-156.552824,71.254784,0.421074,0.058482
BS,-156.55282,71.254782,0.412976,0.057358
BS,-156.552813,71.254779,0.418374,0.058108
BS,-156.552807,71.254776,0.412976,0.057358
BS,-156.5528,71.254773,0.418374,0.058108
BS,-156.552796,71.254773,0.426472,0.059232
BS,-156.552792,71.254772,0.423773,0.058857
BS,-156.552788,71.254771,0.421074,0.058482
BS,-156.552785,71.254769,0.423773,0.058857
BS,-156.552782,71.254768,0.423773,0.058857
BS,-156.552777,71.254766,0.418374,0.058108
BS,-156.552772,71.254764,0.418374,0.058108
BS,-156.552767,71.254762,0.43457,0.060357
BS,-156.552763,71.25476,0.43187,0.059982
BS,-156.55276,71.254759,0.429171,0.059607
BS,-156.552757,71.254758,0.439968,0.061107
BS,-156.552753,71.254757,0.448066,0.062231
BS,-156.55275,71.254755,0.445366,0.061856
BS,-156.552747,71.254753,0.445366,0.061856
BS,-156.552744,71.254751,0.445366,0.061856
BS,-156.552741,71.254749,0.442667,0.061482
BS,-156.552739,71.254746,0.437269,0.060732
BS,-156.552736,71.254744,0.439968,0.061107
BS,-156.552733,71.254742,0.43457,0.060357
BS,-156.552729,71.25474,0.426472,0.059232
BS,-156.552725,71.254738,0.418374,0.058108
BS,-156.552721,71.254737,0.421074,0.058482
BS,-156.552717,71.254735,0.407578,0.056608
